ProbeFileID|TrainCamID|OutputProbeMaskFileName|ConfidenceScore|ProbeStatus|ProbeOptOutPixelValue
0c0b84831899b7359c395a2de3f6ed95|PAR-2719_primary_image||33.97|Processed|
fbaee213d8e15d6a88aca50ed650183c|PAR-2719_primary_image||27.59|Processed|
65b10a353924e15aed0e20b1bc4794f7|PAR-2719_primary_image||27.71|Processed|
3182324e7020328b6ec7c5a52f8e187f|PAR-2719_primary_image||31.14|Processed|
cc5b894cf2738589e4ba08ff64a078f0|PAR-2719_primary_image||30.68|Processed|
90159aa39760bc5241daa63620d5f3c7|PAR-2719_primary_image||30.14|Processed|
f82c9d1b3ca887dd6bf3db71afd0f2a9|PAR-2719_primary_image||26.81|Processed|
a22314effe78c3fa09a67291e7936da6|PAR-2719_primary_image||26.72|Processed|
128961669a2c24749a1cc04b4d2a9351|PAR-2719_primary_image||31.22|Processed|
200339a55faf8e4bfd3e6ce27995ae05|PAR-2719_primary_image||25.58|Processed|
742ce60ae62410755d6f5eda72d1a327|PAR-2719_primary_image||30.84|Processed|
9da3c211e6685b74cc8858145a388a4b|PAR-2719_primary_image||28.16|Processed|
cbda7e29409bb542332faeab90c905dc|PAR-2719_primary_image||27.39|Processed|
48759b75327fa675fa7427857918bc88|PAR-2719_primary_image||40.23|Processed|
d9e07f89a3022778789aba381f726c72|PAR-2719_primary_image||4639.63|Processed|
9c04effbf52973f24f96d0efdc930d69|PAR-2719_primary_image||28.18|Processed|
5bcb7a729a099b9f2d09e7926673da48|PAR-2719_primary_image||22.75|Processed|
69084737eaa1040dceef8c1331945dd0|PAR-2719_primary_image||33.58|Processed|
8ffc11d58da9170cc64a632efb64b129|PAR-2719_primary_image||28.26|Processed|
316b78b64c3da04c6aa2f534a2b43e14|PAR-2719_primary_image||32.1|Processed|
f66e752a4ca701d7b20f8a3a04e8a4e2|PAR-2719_primary_image||28.61|Processed|
8e24d873dd063f4491bb170f6d34a91e|PAR-2719_primary_image||30.01|Processed|
06aeb8b3dd0661f5c04cf39f95fb3093|PAR-2719_primary_image||33.89|Processed|
d5bf2e9cb7982c39a520f19812f4263d|PAR-2719_primary_image||31.17|Processed|
0e816f5bbbce0c213fc1db6de659d5a4|PAR-2719_primary_image||29.27|Processed|
ac3ca5bca01dafa751ce5f126dc63121|PAR-2719_primary_image||28.22|Processed|
5d8901e1f5d21cffd0dbadcd00f054ec|PAR-2719_primary_image||34.78|Processed|
5fa83374bf65246b564e2cdd00b96163|PAR-2719_primary_image||29.19|Processed|
c89c8272494795f7ab7ea70aae878b71|PAR-2719_primary_image||32.13|Processed|
646dd82e496755d7efb7511409ba9b63|PAR-2719_primary_image||30.06|Processed|
e848232231f74ea8d2ae8c68c60cb962|PAR-2719_primary_image||29.92|Processed|
d4f9714b1e82bbcd657b61b0d722b065|PAR-2719_primary_image||27.71|Processed|
315661711de33d3264d0d8cd82fca652|PAR-2719_primary_image||30.6|Processed|
53bfc5b83b4dec5f2b20e0f985f0bb70|PAR-2719_primary_image||27.7|Processed|
da99b2beea046d95f89eca22f807cc53|PAR-2719_primary_image||33668.7|Processed|
c079d6e19f8104e4dbddababd463e3a4|PAR-2719_primary_image||26.87|Processed|
c6caaa7d22bc46f51966fdf978a5220a|PAR-2719_primary_image||29.81|Processed|
2577d612f6ca6592994f8a94e6ae1ec3|PAR-2719_primary_image||31.1|Processed|
dca2739050e8c1de2dc90bb1e9ed538d|PAR-2719_primary_image||39.02|Processed|
353a1501238b498bb91a3651828734d2|PAR-2719_primary_image||31.38|Processed|
bf836c10500b3c82f285812958de7d97|PAR-2719_primary_image||30.43|Processed|
053383543bc30ec2f6d078bb69d3b7fc|PAR-2719_primary_image||32.69|Processed|
59dd2bf87797f6843c63ea2577d3d3cd|PAR-2719_primary_image||33.37|Processed|
ca9f8a3c15d1d6eecea5d7aed0d4fdb9|PAR-2719_primary_image||26.31|Processed|
70e92a74c0188ec153d707adf7befb3e|PAR-2719_primary_image||28.92|Processed|
075125536466576973c0d3e1f65e91bc|PAR-2719_primary_image||28.65|Processed|
25ce86f3c7cacab1474555c0c44ac395|PAR-2719_primary_image||31.44|Processed|
37b016ac88071e7fb0db7f2720be8158|PAR-2719_primary_image||56032.57|Processed|
84fe8e95f4e1c08b1079276b64b1a562|PAR-2719_primary_image||32.5|Processed|
8bf4a82d1f15485f27ea800a2fb12922|PAR-2719_primary_image||28.73|Processed|
7bd8032d00b360643bd4f4a5240e114c|PAR-2719_primary_image||33.85|Processed|
7a4fff75bb0b88c8ef5249ad86a11edb|PAR-1582_primary_image||28.95|Processed|
87be9919037204595bb2abe8c594c399|PAR-1582_primary_image||31.34|Processed|
7250dcf9b5e613fd1dfa422200355fb9|PAR-1582_primary_image||30.35|Processed|
0804e46d12214cdf3e7498d22a62ff07|PAR-1582_primary_image||30.78|Processed|
ca7671b5a9930d90da25300e40522725|PAR-1582_primary_image||32.18|Processed|
1cad955ece50da21f531aab9123da74a|PAR-1582_primary_image||31.37|Processed|
50124d2ff5613cb108682bdebae484b5|PAR-1582_primary_image||29.82|Processed|
6f3a9b77b0a0746ebaffdcea7d28f77d|PAR-1582_primary_image||32.46|Processed|
f84e24ded6df1fc4e32dd16068e86eae|PAR-1582_primary_image||30.78|Processed|
0051ce0ccf7f518d061ba6262cb58f21|PAR-1582_primary_image||31.63|Processed|
4dcc89687740fb22dd0398e32cad1d1f|PAR-1582_primary_image||33.16|Processed|
df8e9e3e370efc95e585b1dfb7ef9a45|PAR-1582_primary_image||29.05|Processed|
0ed5380e12763b8e9bf5f417f9ad12a9|PAR-1582_primary_image||29.73|Processed|
bbbb7be85dcab756e506d15569722d47|PAR-1582_primary_image||32.96|Processed|
95e97d2606ec73a1599b71ee9e7536a2|PAR-1582_primary_image||30.92|Processed|
330b81e2ad02709e7dfcc9693552c4eb|PAR-1582_primary_image||30.76|Processed|
145e30c1216b9f3bcc62e898cf5968c0|PAR-1582_primary_image||33.17|Processed|
8ae1bfc8f96cf4a460f4ad28c5d5a0b1|PAR-1582_primary_image||28.86|Processed|
670a3f1dd0138451e21e8cfc699a05b5|PAR-1582_primary_image||51720.67|Processed|
a67cd1f59d158e0c11d911851f0ee11c|PAR-1582_primary_image||2455.95|Processed|
8d6a028446000ff1c36e56e6799e0c4a|PAR-1582_primary_image||2441.07|Processed|
e69513e0f4c1a16a166fc6b4a59d4477|PAR-1582_primary_image||2468.89|Processed|
8994e9aabd00476b2b31f7ffa72a8f2c|PAR-1582_primary_image||51096.01|Processed|
806338915f7d2aaaa5484982b8dc12b4|PAR-1582_primary_image||604.3|Processed|
e2cc8a43e40746d55400011993457c72|PAR-1582_primary_image||52807.98|Processed|
2c26c53e7653c5425488904f463ea57e|PAR-1582_primary_image||396.67|Processed|
b1ec32f754506eed8a6d1f23fe751123|PAR-1582_primary_image||51873.98|Processed|
2b4dbcde16f5bf4a6e42a67b918cb3bc|PAR-1582_primary_image||25.29|Processed|
8bc3b2f4cf3cd0202de1681ab3d447c4|PAR-1582_primary_image||33.5|Processed|
3b86599468200dce27fda55082cb8896|PAR-1582_primary_image||32.88|Processed|
79b94195662d0ba4a3ad9f03ba2215a2|PAR-1582_primary_image||36.24|Processed|
530acb891ac215bf3bec58100c9a16d1|PAR-1582_primary_image||34.37|Processed|
dc4e1a76ac8dfe3d5ddf8802153c8bb3|PAR-1582_primary_image||28.29|Processed|
69ef61bf709485ba7650bdcc487169ec|PAR-1582_primary_image||29.68|Processed|
2470f359bb4de4588ded1fc82a380bd2|PAR-1582_primary_image||26.18|Processed|
279f4e758d4d058c3b751e581c626abd|PAR-1582_primary_image||30604.59|Processed|
9adcb628841e8eb1f0497584700a1bdb|PAR-1582_primary_image||26.93|Processed|
c579ec65646ab087e3ef183f24bcf9e4|PAR-1582_primary_image||32.64|Processed|
b8eac0908dab3c618ff65db239767229|PAR-1582_primary_image||39.88|Processed|
12536dc9bd66ba10522d219d24d8b1ea|PAR-1582_primary_image||39.28|Processed|
308566a4cbc9e19564a948d0f0aa2157|PAR-1582_primary_image||33.47|Processed|
1519816b947af6bbb195c735fe8a48bc|PAR-1582_primary_image||36.12|Processed|
7c67600c24cb89387955e905427705f6|PAR-1582_primary_image||35.24|Processed|
51cae118cd1453560094ecd14b848a9d|PAR-1582_primary_image||32.65|Processed|
645e644df908c9dfcb60b320b6c74989|PAR-1582_primary_image||85195.29|Processed|
2dd521cf6d4e53f53229f32a54145075|PAR-1582_primary_image||26.32|Processed|
8f57c60d44e5609e3c8174cfa73f73df|PAR-1582_primary_image||58908.14|Processed|
4e6f42b4673e8d4f150a6d06db52b417|PAR-1582_primary_image||26.04|Processed|
bd284d79a91865cf9edddb4261baf091|PAR-1582_primary_image||30.62|Processed|
6e1ee59def04a16c6a673c20f5f485d1|PAR-1582_primary_image||28.91|Processed|
05eda9f7e6bb99318c23a337cc57ca9c|PAR-1582_primary_image||29.41|Processed|
fd17c2fbe98f13b833858c2d4d7120f9|PAR-1582_primary_image||84653.3|Processed|
a9dbb558820edf73d18d9eba77c17bc9|PAR-1582_primary_image||28.12|Processed|
9a50f73d00949ba499b1db47a52c76d0|PAR-1582_primary_image||87714.8|Processed|
6db07906a7eb198ff5116403a3592059|PAR-1582_primary_image||27.56|Processed|
4d2880109c5e81ae47b935aeaa60228c|PAR-1582_primary_image||30.94|Processed|
1e214b9c9f2feb832bb015e0155e60be|PAR-1582_primary_image||30.62|Processed|
bab44239e334c6ee68dc4e49205f0594|PAR-1582_primary_image||28.52|Processed|
5ab29a8b181d88281e4f2cbcd5dc0c27|PAR-1582_primary_image||32.08|Processed|
04ccce69c9af056cd70af499a8e01a94|PAR-1582_primary_image||25.99|Processed|
8d13724864138a56be49ffec5e2f6efc|PAR-1582_primary_image||30.33|Processed|
370b32407a2af43d01e2b91cde511eb0|PAR-1582_primary_image||32.23|Processed|
ff08c1e3f7529f69c124b86a4596b337|PAR-1582_primary_image||32.31|Processed|
8d7ddf55b6939297461161c4f1a13210|PAR-1582_primary_image||33.18|Processed|
4cf6dc926dff798145c0540957a1e0db|PAR-1582_primary_image||31.32|Processed|
355b925f0afaf7483edf5b7c135e721c|PAR-1582_primary_image||31.1|Processed|
008bd3bd541a068f340e33bdd5e744fc|PAR-1582_primary_image||27.06|Processed|
8f162c1fc15ba0769a196bfa5a085a59|PAR-1582_primary_image||88160.32|Processed|
c68d1c5cf3cc7793d2df8d12868522f1|PAR-1582_primary_image||32.61|Processed|
1e654e904dc5d886ddc2e1801fc38639|PAR-1582_primary_image||34.99|Processed|
09f822884349e14bbb2916cc315b791f|PAR-1582_primary_image||26.8|Processed|
a03313c4c9a491ee3bae4ea1660d508d|PAR-1582_primary_image||28.53|Processed|
91ce5288447abfb359959f623cf2623c|PAR-1582_primary_image||34.78|Processed|
0d70b7326281cfd9777bf5ccef9cbcb3|PAR-1582_primary_image||52.21|Processed|
3d34acdff154021798f2fc31ed708dc4|PAR-1582_primary_image||51.87|Processed|
dbcecc61e698c197b673983d5717c0e3|PAR-1582_primary_image||-1|OptOutAll|
57a9752892c0d94b0337eebd189293e2|PAR-1582_primary_image||33.08|Processed|
a4278cf3bc8b628f238a840b97524557|PAR-1582_primary_image||41.84|Processed|
75dbffe46c0f5f74ee3df05db57232d0|PAR-1582_primary_image||32.65|Processed|
08da890506f4313ae790e884c490e8c5|PAR-1582_primary_image||29.43|Processed|
e62372bfb1d15ab3dc1881f6609e8e23|PAR-1582_primary_image||31.71|Processed|
868018e644ccf9ed81da00e189cde1eb|PAR-1582_primary_image||27.04|Processed|
8df7d66188fd85b8f372da3ec2398bb8|PAR-1582_primary_image||29.05|Processed|
02b55b48eb01ae0d0d8e32c3b54b7dea|PAR-1582_primary_image||33.43|Processed|
a7ce2667dd41892cd677fbce43caec9d|PAR-1582_primary_image||29.18|Processed|
b9d887e58397707cfbcdbd92c4f3e8e1|PAR-1582_primary_image||34.44|Processed|
6b1fb7b4a37abc5d043ee090d7476bc1|PAR-1582_primary_image||28.42|Processed|
3f4b5ebbf6ba1d7ee9eab3e6d002d68a|PAR-1582_primary_image||32.32|Processed|
1c69e6caaa266f4b6bb12da1b6620ce1|PAR-1582_primary_image||35.93|Processed|
a4a2c030b2e648e138588baaf401f33f|PAR-1582_primary_image||29.92|Processed|
bbfd5e806d2225b0ee38e1a8a6c6d95a|PAR-1582_primary_image||31.64|Processed|
36f2df55b98fb83d9fadc56f32c6c26f|PAR-1582_primary_image||73358.22|Processed|
96e5f59dfbb853097c318ff401e2bbcd|PAR-1582_primary_image||33.43|Processed|
7c35a9b91c9af1268775849c3a855c1f|PAR-1582_primary_image||18573.67|Processed|
cc2423b56897065d7462187e3f4dcaf2|PAR-1582_primary_image||85218.06|Processed|
38d7ac213be3ded82573d823f3f9d0a1|PAR-1582_primary_image||30.57|Processed|
0832b9fdd0466551ccb44726c3b34daf|PAR-1582_primary_image||28.5|Processed|
e5d1ac31c505e4586672b96a69ad10e8|PAR-1582_primary_image||30.89|Processed|
023e0823e221be9538b064ec774fccd4|PAR-1582_primary_image||25.52|Processed|
b9d34cc2910c67cb813108b504867902|PAR-1582_primary_image||33.02|Processed|
098cd79865d2d6291f9bbbef2590ce66|PAR-1582_primary_image||32.57|Processed|
aa173ef5339cae16c3b785dc7cb5b8fc|PAR-1582_primary_image||28.25|Processed|
a1bf80baf2d605f2f35da23ed4a3e9be|PAR-1582_primary_image||34.69|Processed|
f241f91d57815e84bc7c097b7bbcf0ed|PAR-1582_primary_image||26.84|Processed|
8882c8b01e74548364e5e692f2aa837c|PAR-1582_primary_image||29.66|Processed|
4e81c54118bfd7a3243affec80fe73b3|PAR-1582_primary_image||36.88|Processed|
00e16d26d50daf1d918a00f708c05cdd|PAR-1582_primary_image||27.04|Processed|
ba3ebbf03ac8560ba19786ee05d498cd|PAR-1582_primary_image||30.07|Processed|
6efcabd1b5b5b2f59fdb202c12587e7e|PAR-1582_primary_image||29.46|Processed|
9bf031da1a89b09f8df0f5da5865d48d|PAR-1582_primary_image||35.16|Processed|
4a88e9ce2c78483336bd868d2d1c41cd|PAR-1582_primary_image||31.49|Processed|
6d59c945508a7271d4ef8213ca63d7ef|PAR-1582_primary_image||30.63|Processed|
98d5b44a0e8251724dbc57e39ace4869|PAR-1582_primary_image||30.55|Processed|
61e1f410854fcb8838e2a9fd9dd888c4|PAR-1582_primary_image||28.64|Processed|
7a514527bfd04c51fae8549e72c639d9|PAR-1582_primary_image||30.24|Processed|
cc05d1eee3f9959f745c964b80713c20|PAR-1582_primary_image||29.8|Processed|
96b0ad25605cd669d21db5b37aa42213|PAR-1582_primary_image||-1|OptOutAll|
cd4c16f3e9d44a4fe6f0780adcc98c2c|PAR-1582_primary_image||38.39|Processed|
1839afae5d1086ef14f82bf2e2a9c4f8|PAR-1582_primary_image||29.71|Processed|
97f5d4eb93b23469198ec7c781550725|PAR-1582_primary_image||35.5|Processed|
5130428d5a3f2b99fd3a7ed51d22f612|PAR-1582_primary_image||25.98|Processed|
210a3ade9566ffb1effc41d8b1bdaa51|PAR-1233_primary_image||29.06|Processed|
aa6527e68373bc7c13d070ec33d7d3c6|PAR-1233_primary_image||23901.75|Processed|
05c1b2a7925a0397f3c8639914ade546|PAR-1233_primary_image||23970.38|Processed|
1d107fffa53b77fd1211e6586ee19f75|PAR-1233_primary_image||23336.06|Processed|
2e5143a3fb4138c6aedf91bbb0771d75|PAR-1233_primary_image||24210.42|Processed|
2841b850f78f316116704957d9f679f1|PAR-1233_primary_image||23220.43|Processed|
f1dab74c633095c5433030dce6ed3403|PAR-1233_primary_image||24283.17|Processed|
20e4f4d15ed0eaaf74043e5ea5f69e63|PAR-1233_primary_image||23920.07|Processed|
acaacb28470756c7a233ab7569b57f58|PAR-1233_primary_image||23845.36|Processed|
490a85315b8cf76038744b0121f61369|PAR-1233_primary_image||23640.1|Processed|
26f602ce7bfebaff696eafe0b7d82011|PAR-1233_primary_image||23230.75|Processed|
dc760c065241186f63c304a134ef03de|PAR-1233_primary_image||29.52|Processed|
a5e14d552b445fa1b406adf633087f85|PAR-1233_primary_image||7512.53|Processed|
b56aeee0efdfca647bc4fd6922ac1968|PAR-1233_primary_image||30|Processed|
c08656a08607dff5f7c730a89b5029e8|PAR-1233_primary_image||31.65|Processed|
b30894000b0c5f975fd3e53f72a92810|PAR-1233_primary_image||28.71|Processed|
5cabed6e3e37e766cd5b394ade41ef6a|PAR-1233_primary_image||31.88|Processed|
3844c8d7af78b5c2685b98529ab51c35|PAR-1233_primary_image||30.6|Processed|
da1677ff90354e5431342dd5f08a42f8|PAR-1233_primary_image||29.74|Processed|
e8dce711c5ee65adc3a390e660348e62|PAR-1233_primary_image||29.61|Processed|
3275a20b25be2a599a68aeac3b7119c4|PAR-1233_primary_image||29.1|Processed|
145e30c1216b9f3bcc62e898cf5968c0|PAR-1233_primary_image||31.25|Processed|
b40025076a08ca6675771c84c1a9e27e|PAR-1233_primary_image||32.92|Processed|
681a6dbb9316d85a6a08d6bc5bc69874|PAR-1233_primary_image||28.07|Processed|
a78ff474680dee41be7cd646e19b762b|PAR-1233_primary_image||30.15|Processed|
d431a6c00a1ebf52153fd6288aa70d52|PAR-1233_primary_image||28.92|Processed|
7a30767c269f6ec62b2b5b0b6e8fd299|PAR-1233_primary_image||30.45|Processed|
d952e77cada00259a60133a8e9f7922c|PAR-1233_primary_image||29.98|Processed|
00f3d17d8bacc48615100e2a8580deaa|PAR-1233_primary_image||31.72|Processed|
b70c5c9d64febc9d27a6e7e6d7af1af4|PAR-1233_primary_image||27.98|Processed|
e718e21112d61ae80e2f2c13a490413d|PAR-1233_primary_image||28.65|Processed|
bd15638bf48b7c112a295c6784828c0c|PAR-1233_primary_image||312.59|Processed|
3d3dad1f3c441e09d7238500536058eb|PAR-1233_primary_image||8387.5|Processed|
a770ebf3f97fe78c145ba14ca668c69c|PAR-1233_primary_image||13112.15|Processed|
24965dfafd7b1c92b64ed89f1e6dcc77|PAR-1233_primary_image||469.84|Processed|
0729e001428a332be427949cc7763423|PAR-1233_primary_image||29.86|Processed|
df131821207bd8783508afd7bae969a2|PAR-1233_primary_image||27.89|Processed|
209dc601b12cb124cb5c5d5f5d561f53|PAR-1233_primary_image||30.48|Processed|
03c68843da01a98510f89b52dfc61f17|PAR-1233_primary_image||30.24|Processed|
45a6486054d4b4591326bb3aa10a4ee0|PAR-1233_primary_image||30.56|Processed|
4c0068620d65745f044a7d5742523f78|PAR-1233_primary_image||29.71|Processed|
0ebbb9d9e99759241adf6ac39e7915eb|PAR-1233_primary_image||30.22|Processed|
bdd7970b45f0ca9350e5c8708789d71a|PAR-1233_primary_image||30.07|Processed|
5cb97bc0c424cb7ea2b81db6e73ab7bc|PAR-1233_primary_image||27.89|Processed|
005ecd61f52ae67865f02c02993fdc4b|PAR-1233_primary_image||31.37|Processed|
2adf88e63b7d40c0e2d52b327d800ff0|PAR-1233_primary_image||34.58|Processed|
e9c508645abafc0c1c99db25aeab2720|PAR-1233_primary_image||32.38|Processed|
035cfbb03fb515d8147aaacc589903d1|PAR-1233_primary_image||32.3|Processed|
29dc2c8f58aabc1db14ede5b964b2d31|PAR-1233_primary_image||27.01|Processed|
b6d58c16f6ec45d6e1b5370ce670edcb|PAR-1233_primary_image||27.19|Processed|
bd79d5441049d9cf0ff9aa939c5be6f5|PAR-1233_primary_image||33.22|Processed|
2810d03052efab2bde4ba62dc79f5182|PAR-1233_primary_image||33.15|Processed|
4f1c29c507f30b70485c9b6225937b65|PAR-1233_primary_image||33.61|Processed|
536ba70007a2f11c2cc524d8663250b4|PAR-1233_primary_image||33.41|Processed|
3facc66dd721435d61d13796f09280a3|PAR-1233_primary_image||35.1|Processed|
f3405e94712b7edf785ffbb18168d186|PAR-1233_primary_image||27.18|Processed|
edbd212e47d79abc64bc4b5f5190c1a9|PAR-1233_primary_image||26.29|Processed|
1f286899e2aab1dcc209294ed27ab746|PAR-1233_primary_image||26.54|Processed|
fd8cd024c9d09a91854d4b4032b65160|PAR-1233_primary_image||26.35|Processed|
f607bf4204fb036f25c8d80bc4249fcb|PAR-1233_primary_image||26.48|Processed|
3ab7e0aabb7ced3340888e848ad788a2|PAR-1233_primary_image||26.39|Processed|
a2f684af42f79ec900a65293d75e874f|PAR-1233_primary_image||26.93|Processed|
8c24534de968b1ef4def30a4154813a0|PAR-1233_primary_image||28.61|Processed|
05fd81671e995022de18a5cfcf3b7c7c|PAR-1233_primary_image||32.63|Processed|
50eea13f2a499c447a58c5bf3679dcd2|PAR-1233_primary_image||28.63|Processed|
a212a62ac9ede2ae3616418711f48f25|PAR-1233_primary_image||28.73|Processed|
a136cfaf3b91dc41994e75d2d6329464|PAR-1233_primary_image||27.84|Processed|
109d6e2aebf8ba51ef997b095364cc89|PAR-1233_primary_image||28.8|Processed|
33199f5a474a13d83deb848090c7eb24|PAR-1233_primary_image||26.24|Processed|
4d6ef10740d0747fc77b1afd56a0382f|PAR-1233_primary_image||29.56|Processed|
5a76485636ee2da5b5da7bb4af44c775|PAR-1233_primary_image||31.35|Processed|
9c662e26a44828e48a7390076b9ce1f6|PAR-1233_primary_image||33.82|Processed|
3391b200ea8b94f626f19a2895f18b72|PAR-1233_primary_image||34.21|Processed|
ef966370451da96b79503224d33c9e58|PAR-1233_primary_image||33.34|Processed|
114ab0a9f2d87c09e09f52e0d1427778|PAR-1233_primary_image||30.99|Processed|
db839fc361c3d5dbca84ae9b2249972f|PAR-1233_primary_image||27.66|Processed|
58cd6f4f90d834361979de4422f88672|PAR-1233_primary_image||29.97|Processed|
a94fd6360e29c70bad6243ab2806f1c3|PAR-1233_primary_image||26.86|Processed|
932a293b5d8d86989274459a8b6ee887|PAR-1233_primary_image||26|Processed|
265f84c27c47c0d4fd986c5bcba1f405|PAR-1233_primary_image||29.61|Processed|
2429197fdfcb2db8bb29736e539f7d59|PAR-1233_primary_image||27.68|Processed|
21fabfa6dddd1d7dcc17665ebffa88bc|PAR-1233_primary_image||31.6|Processed|
da6b0cebf88e1521a5373ac31a6e0f9a|PAR-1233_primary_image||29.2|Processed|
c3005d52c13d87288776376e77df7609|PAR-1233_primary_image||29.32|Processed|
3698f424f593b428cf686d2a930d1818|PAR-1233_primary_image||27.89|Processed|
59d1bf6396d5f28ad8919d082e63c323|PAR-1233_primary_image||53047.32|Processed|
cc250cce360735577bdaee491e769c43|PAR-1233_primary_image||30.44|Processed|
8c166a9532c5c58fadab2e8665ed5d85|PAR-1233_primary_image||28.68|Processed|
d7b3e34472749967c0a857351e0401ed|PAR-1233_primary_image||32.73|Processed|
3c192a18f7060a9d4470237e5071d0af|PAR-1233_primary_image||15258.95|Processed|
afa91fd6efe30324029485f24ef7ee0e|PAR-1233_primary_image||37.23|Processed|
9f05b3b71a1d92d59d02377fb7f6d4f0|PAR-1233_primary_image||38.13|Processed|
16aed5d6a95d4134ac72f7ba52d1659c|PAR-1233_primary_image||22067.24|Processed|
16182ab5b2861b74ce99d81389e55ebc|PAR-1233_primary_image||31.48|Processed|
4b6bb7eef687e550962b66c6dbbd605b|PAR-1233_primary_image||33.96|Processed|
db3b5d3669867f3fdcad6ccf42d626c9|PAR-1233_primary_image||30.33|Processed|
a6f3d2beaba3558c420449ddcc691d8b|PAR-1233_primary_image||31.15|Processed|
3c8cdbf38a27f0aa200927fc3c686058|PAR-1233_primary_image||32.13|Processed|
f57f256f7d44929be4048e2d38508b3a|PAR-1233_primary_image||29.16|Processed|
cc0468194ee7d4a40e3430d5880d90be|PAR-1233_primary_image||28.83|Processed|
b6ee96b65f31af1977522dba0d79c18c|PAR-1233_primary_image||52912.05|Processed|
d8221e6a972888efee3f5644f96b4a8d|PAR-1233_primary_image||24840.31|Processed|
d793d9543553ebf31ebd571abad00c51|PAR-1233_primary_image||29.78|Processed|
8cdbc903959c4c1eefa7c1434506cce5|PAR-1233_primary_image||29.73|Processed|
5b57a2bc1a23e42bfcb5cc181901329e|PAR-1233_primary_image||32.24|Processed|
2ad1f850d67592cae1546d6e1fa8cff8|PAR-1233_primary_image||33.64|Processed|
5f42c6bd1315a45adf731b3e42ec0cfd|PAR-1233_primary_image||22775.95|Processed|
158d6fb96a89f0ec1f2a731eda825b86|PAR-1233_primary_image||34.22|Processed|
4d4d04e28a346dde9f1b8d1d4c70aca9|PAR-1233_primary_image||56559.13|Processed|
b4050ac37abd378e5a1ab86058f1f911|PAR-1233_primary_image||23556.22|Processed|
2cac2c969ae76e0f2e816e7beb4be9e1|PAR-1233_primary_image||44885.29|Processed|
44cccfec564ad7273b432d60850ae4ca|PAR-1233_primary_image||28.6|Processed|
6ce59794170b19e3d3d84b3199a69866|PAR-1233_primary_image||34.07|Processed|
7b82ab67d32f07f3c319c3ba6b090efb|PAR-1233_primary_image||29.36|Processed|
63c6b7dcf1a9f6d0cdc4a806d17685e6|PAR-1233_primary_image||29.28|Processed|
85d994e19c086224e3c7c9ddebd7f26a|PAR-1233_primary_image||30.11|Processed|
b90cd1f0086065c6e070900f6ac042b9|PAR-1233_primary_image||31.03|Processed|
928d14081e6e0cba5806501d7785017b|PAR-1233_primary_image||29.66|Processed|
b75837af3aef72fa24d28087146e6ff3|PAR-1233_primary_image||27.85|Processed|
d3b994cee989ebe744576e3e512dc426|PAR-1233_primary_image||27.76|Processed|
e8f63e909267caf563d3a6c03a1c6836|PAR-1233_primary_image||29.19|Processed|
605f9700690b4e90a169cef2a7365e3f|PAR-1233_primary_image||29.21|Processed|
a5ea98f0c7b505bffa5da1e0cfd91253|PAR-1233_primary_image||32|Processed|
4ba662715ec20b201e0baa83010bd779|PAR-1233_primary_image||30.58|Processed|
0707e5b79de0b41c15dfe2b52623a7e1|PAR-1233_primary_image||31.99|Processed|
158bd49f08b09eaa8b43e93d1b227bec|PAR-1233_primary_image||30.84|Processed|
2ab3b10413681d4665cb109b089e8fc7|PAR-1233_primary_image||28437.49|Processed|
5ba531ab71bcb01d7f81d25871ac02da|PAR-1233_primary_image||30.71|Processed|
70314db8114bab30728e6d2ee3abde1f|PAR-1233_primary_image||28.3|Processed|
0771829cb272627e64915ed97176c6de|PAR-3196_primary_image||26.76|Processed|
0b88366cce653d796670bcbf69018ad3|PAR-3196_primary_image||28.34|Processed|
1bb70bf307a49419e40d1a1084614d40|PAR-3196_primary_image||28.87|Processed|
9b9cadec5b664b8e742609aff5f7d64e|PAR-3196_primary_image||26.1|Processed|
0d9c277d565df7ff323d1007b1cf1a0a|PAR-3196_primary_image||39.33|Processed|
66960640c0b85385c8daab4761f5ed9e|PAR-3196_primary_image||28.7|Processed|
0958a4ad155c7509345e9786d3a85eee|PAR-3196_primary_image||38.25|Processed|
006845c07eb247d22eceed3e75e10bb3|PAR-3196_primary_image||31.13|Processed|
33a0f739e7eec868d976fed7cd77d942|PAR-3196_primary_image||27.55|Processed|
6aef66e7221f2db3a0f393c678ab2965|PAR-3196_primary_image||36.21|Processed|
7611d7d8276e9a4d65ddaa5b752c9950|PAR-3196_primary_image||26.2|Processed|
34a596c6dc29e0f2f835bc20617069d6|PAR-3196_primary_image||30.97|Processed|
0f3cf16425949029d5fa6fca975d6747|PAR-3196_primary_image||30.05|Processed|
ad8df754714b7acbd59397ee0efddd41|PAR-3196_primary_image||28.56|Processed|
536fca8c044206da9db9de02db22df1c|PAR-3196_primary_image||28.4|Processed|
dbf5dbd003948061bcfddc36850663d9|PAR-3196_primary_image||3993.94|Processed|
bfcde74793510c2de8b461d1721995f0|PAR-3196_primary_image||3819.94|Processed|
f56c1d5cf0f81cdcc57bc11b1c0621a5|PAR-3196_primary_image||4028.83|Processed|
4fabf173e5db1b68aba47cf89a496cb5|PAR-3196_primary_image||4065.43|Processed|
2895f2d1119ba91f561b9c1c32ba875c|PAR-3196_primary_image||26.74|Processed|
