ProbeFileID|JournalName|StartNodeID|EndNodeID|Sequence|BitPlane
2f9e46ebba334acabb745401985c6d28|383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_08|383f78c882ab959fc4e7c396f787d748_12|1|
2f9e46ebba334acabb745401985c6d28|383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_01|3|
3034677b9f4fe1313a7c192cf0947f29|071ab744b24e2d8a07747e8772fd6726|03_window_output|03_windows_combined|2|1
3034677b9f4fe1313a7c192cf0947f29|071ab744b24e2d8a07747e8772fd6726|03_windows_combined|yt_03_window_combined|1|
3034677b9f4fe1313a7c192cf0947f29|071ab744b24e2d8a07747e8772fd6726|071ab744b24e2d8a07747e8772fd6726|03_window_output|3|1
318ac0cf1b9b9534fe7eb32980743d01|80477616336656ef2af661a79676a55a|80477616336656ef2af661a79676a55a_01|80477616336656ef2af661a79676a55a_03|3|1
318ac0cf1b9b9534fe7eb32980743d01|80477616336656ef2af661a79676a55a|80477616336656ef2af661a79676a55a_03|80477616336656ef2af661a79676a55a_10|2|3
318ac0cf1b9b9534fe7eb32980743d01|80477616336656ef2af661a79676a55a|80477616336656ef2af661a79676a55a_10|80477616336656ef2af661a79676a55a_17|1|
318ac0cf1b9b9534fe7eb32980743d01|80477616336656ef2af661a79676a55a|80477616336656ef2af661a79676a55a|80477616336656ef2af661a79676a55a_01|4|
320ecd72a2b2f6261a04b00f22957c84|c98fb8c80870b52e088952429ab0d6ef|01_Uncompressed_c98fb8c80870b52e088952429ab0d6ef.mp4 Comp 1|02_Resized_c98fb8c80870b52e088952429ab0d6ef|4|
320ecd72a2b2f6261a04b00f22957c84|c98fb8c80870b52e088952429ab0d6ef|02_Resized_c98fb8c80870b52e088952429ab0d6ef|04_Final_Combined|3|1
320ecd72a2b2f6261a04b00f22957c84|c98fb8c80870b52e088952429ab0d6ef|04_Final_Combined|c98fb_combined|2|1
320ecd72a2b2f6261a04b00f22957c84|c98fb8c80870b52e088952429ab0d6ef|c98fb8c80870b52e088952429ab0d6ef|01_Uncompressed_c98fb8c80870b52e088952429ab0d6ef.mp4 Comp 1|5|
320ecd72a2b2f6261a04b00f22957c84|c98fb8c80870b52e088952429ab0d6ef|c98fb_combined|youtube-12_c98fb_combined.avi_36 - 320x180 (small)|1|
3371d79f82116f477b9b836637ee9ad8|3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_01|3a5cf9d11d47f1c0745d5ed7b42da22a_08|2|1
3371d79f82116f477b9b836637ee9ad8|3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_08|3a5cf9d11d47f1c0745d5ed7b42da22a_12|1|
3371d79f82116f477b9b836637ee9ad8|3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_01|3|
348d57a85a54644e47ada9983d39d151|64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_01|64bd1f29214cf295e47e1fadc0ea1cd0_08|3|2
348d57a85a54644e47ada9983d39d151|64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_08|64bd1f29214cf295e47e1fadc0ea1cd0_15|2|4
348d57a85a54644e47ada9983d39d151|64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_15|64bd1f29214cf295e47e1fadc0ea1cd0_23|1|
348d57a85a54644e47ada9983d39d151|64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_01|4|
3632030c1a7705222b6616ebf20593f2|d538e0b48359332e53950eae0c70ff86|1avi|2paste|6|1
3632030c1a7705222b6616ebf20593f2|d538e0b48359332e53950eae0c70ff86|2paste|3mosaic|5|
3632030c1a7705222b6616ebf20593f2|d538e0b48359332e53950eae0c70ff86|3mosaic|colorbalance|4|2
3632030c1a7705222b6616ebf20593f2|d538e0b48359332e53950eae0c70ff86|4lumetri|5head|2|3
3632030c1a7705222b6616ebf20593f2|d538e0b48359332e53950eae0c70ff86|5head|5head_03|1|
3632030c1a7705222b6616ebf20593f2|d538e0b48359332e53950eae0c70ff86|colorbalance|4lumetri|3|
3632030c1a7705222b6616ebf20593f2|d538e0b48359332e53950eae0c70ff86|d538e0b48359332e53950eae0c70ff86|1avi|7|
363fd333bddd3de69e56448d800eddf4|a2e69856ae1eb7779ebcfce9a440f91c|a2e69856ae1eb7779ebcfce9a440f91c_01|a2e69856ae1eb7779ebcfce9a440f91c_03|4|1
363fd333bddd3de69e56448d800eddf4|a2e69856ae1eb7779ebcfce9a440f91c|a2e69856ae1eb7779ebcfce9a440f91c_03|a2e69856ae1eb7779ebcfce9a440f91c_10|3|3
363fd333bddd3de69e56448d800eddf4|a2e69856ae1eb7779ebcfce9a440f91c|a2e69856ae1eb7779ebcfce9a440f91c_10|a2e69856ae1eb7779ebcfce9a440f91c_20|2|
363fd333bddd3de69e56448d800eddf4|a2e69856ae1eb7779ebcfce9a440f91c|a2e69856ae1eb7779ebcfce9a440f91c_20|a2e69856ae1eb7779ebcfce9a440f91c_26|1|
363fd333bddd3de69e56448d800eddf4|a2e69856ae1eb7779ebcfce9a440f91c|a2e69856ae1eb7779ebcfce9a440f91c|a2e69856ae1eb7779ebcfce9a440f91c_01|5|
36cd4d83519648c15ef6fbe310a9e0ba|1fdba0740a645635d3d071390ac586a2|1AVI|3cPaste|6|1
36cd4d83519648c15ef6fbe310a9e0ba|1fdba0740a645635d3d071390ac586a2|1fdba0740a645635d3d071390ac586a2|1AVI|7|
36cd4d83519648c15ef6fbe310a9e0ba|1fdba0740a645635d3d071390ac586a2|3aPaste|3paste|3|3
36cd4d83519648c15ef6fbe310a9e0ba|1fdba0740a645635d3d071390ac586a2|3bPaste|3aPaste|4|
36cd4d83519648c15ef6fbe310a9e0ba|1fdba0740a645635d3d071390ac586a2|3cPaste|3bPaste|5|2
36cd4d83519648c15ef6fbe310a9e0ba|1fdba0740a645635d3d071390ac586a2|3paste|4Overlay|2|4
36cd4d83519648c15ef6fbe310a9e0ba|1fdba0740a645635d3d071390ac586a2|4Overlay|4Overlay_39|1|
36f525ad4abf1a69734e1efbdafb7417|071ab744b24e2d8a07747e8772fd6726|03_window_output|03_windows_combined|2|1
36f525ad4abf1a69734e1efbdafb7417|071ab744b24e2d8a07747e8772fd6726|03_windows_combined|youtube-03_windows_combined.avi_36 - 320x180 (small)|1|
36f525ad4abf1a69734e1efbdafb7417|071ab744b24e2d8a07747e8772fd6726|071ab744b24e2d8a07747e8772fd6726|03_window_output|3|1
377ded5a38579fdc3ce11b259ee4ba52|c98fb8c80870b52e088952429ab0d6ef|01_Uncompressed_c98fb8c80870b52e088952429ab0d6ef.mp4 Comp 1|02_Resized_c98fb8c80870b52e088952429ab0d6ef|4|
377ded5a38579fdc3ce11b259ee4ba52|c98fb8c80870b52e088952429ab0d6ef|02_Resized_c98fb8c80870b52e088952429ab0d6ef|04_Final_Combined|3|1
377ded5a38579fdc3ce11b259ee4ba52|c98fb8c80870b52e088952429ab0d6ef|04_Final_Combined|_2a2e8_combined|2|2
377ded5a38579fdc3ce11b259ee4ba52|c98fb8c80870b52e088952429ab0d6ef|_2a2e8_combined|youtube-12_2a2e8_combined.avi_22 - 1280x720 (hd720)|1|
377ded5a38579fdc3ce11b259ee4ba52|c98fb8c80870b52e088952429ab0d6ef|c98fb8c80870b52e088952429ab0d6ef|01_Uncompressed_c98fb8c80870b52e088952429ab0d6ef.mp4 Comp 1|5|
382f965ea9225a9ad1e3302460965d3b|bf30c03e7176462e02172508c59530b9|bf30c03e7176462e02172508c59530b9|bf30c03e7176462e02172508c59530b9_PasteSampled|2|1
382f965ea9225a9ad1e3302460965d3b|bf30c03e7176462e02172508c59530b9|bf30c03e7176462e02172508c59530b9_PasteSampled|bf30c03e7176462e02172508c59530b9_02|1|
3aafe09bacf1b75e1672e9980b6a1c2e|17708284a6eb1fb7b3cd65ac525dbf3e|01_Resized_Uncompressed|03_Orange_BK|4|1
3aafe09bacf1b75e1672e9980b6a1c2e|17708284a6eb1fb7b3cd65ac525dbf3e|03_Orange_BK|04_CGI_Poster|3|2
3aafe09bacf1b75e1672e9980b6a1c2e|17708284a6eb1fb7b3cd65ac525dbf3e|04_CGI_Poster|04_CGI_Poster_09|2|
3aafe09bacf1b75e1672e9980b6a1c2e|17708284a6eb1fb7b3cd65ac525dbf3e|04_CGI_Poster_09|youtube-04_CGI_Poster_09.mov_18 - 640x360 (medium)|1|
3aafe09bacf1b75e1672e9980b6a1c2e|17708284a6eb1fb7b3cd65ac525dbf3e|17708284a6eb1fb7b3cd65ac525dbf3e|01_Resized_Uncompressed|5|
3c9bd7299e662e828227fa064319459a|f58c875b3a67299ba93f87499d4911aa|1AVI|2paste|6|1
3c9bd7299e662e828227fa064319459a|f58c875b3a67299ba93f87499d4911aa|2paste|3colorBalance|5|2
3c9bd7299e662e828227fa064319459a|f58c875b3a67299ba93f87499d4911aa|3colorBalance|4exposure|4|3
3c9bd7299e662e828227fa064319459a|f58c875b3a67299ba93f87499d4911aa|4exposure|5contrast|3|4
3c9bd7299e662e828227fa064319459a|f58c875b3a67299ba93f87499d4911aa|5contrast|6sat|2|5
3c9bd7299e662e828227fa064319459a|f58c875b3a67299ba93f87499d4911aa|6sat|6sat_07|1|
3c9bd7299e662e828227fa064319459a|f58c875b3a67299ba93f87499d4911aa|f58c875b3a67299ba93f87499d4911aa|1AVI|7|
3f56db3ec83f595d36521da752e57475|ab7f2a5ba0455e62e4ed8d644f10bf96|04acc738aac1147a56d72cafdb8f268a_sign_added|youtube-04acc738aac1147a56d72cafdb8f268a_final.avi_22 - 1280x720 (hd720)|1|
3f56db3ec83f595d36521da752e57475|ab7f2a5ba0455e62e4ed8d644f10bf96|ab7f2a5ba0455e62e4ed8d644f10bf96|UNCOMPRESSED|3|
3f56db3ec83f595d36521da752e57475|ab7f2a5ba0455e62e4ed8d644f10bf96|UNCOMPRESSED|04acc738aac1147a56d72cafdb8f268a_sign_added|2|1
4224be497ef0eb5c7c42ab0a93b17d64|3a37d3c94d635eae7f289274fc868dcf|3a37d3c94d635eae7f289274fc868dcf_05|3a37d3c94d635eae7f289274fc868dcf_06|1|
4224be497ef0eb5c7c42ab0a93b17d64|3a37d3c94d635eae7f289274fc868dcf|3a37d3c94d635eae7f289274fc868dcf|3a37d3c94d635eae7f289274fc868dcf_05|2|1
42cc7e5d50ebce6ed2dabd89ab3c6b9e|70b9ac808cf1373c48b8f0d80fbd4507|70b9ac808cf1373c48b8f0d80fbd4507_01|70b9ac808cf1373c48b8f0d80fbd4507_03|4|1
42cc7e5d50ebce6ed2dabd89ab3c6b9e|70b9ac808cf1373c48b8f0d80fbd4507|70b9ac808cf1373c48b8f0d80fbd4507_03|70b9ac808cf1373c48b8f0d80fbd4507_10|3|3
42cc7e5d50ebce6ed2dabd89ab3c6b9e|70b9ac808cf1373c48b8f0d80fbd4507|70b9ac808cf1373c48b8f0d80fbd4507_10|70b9ac808cf1373c48b8f0d80fbd4507_20|2|
42cc7e5d50ebce6ed2dabd89ab3c6b9e|70b9ac808cf1373c48b8f0d80fbd4507|70b9ac808cf1373c48b8f0d80fbd4507_20|70b9ac808cf1373c48b8f0d80fbd4507_25|1|
42cc7e5d50ebce6ed2dabd89ab3c6b9e|70b9ac808cf1373c48b8f0d80fbd4507|70b9ac808cf1373c48b8f0d80fbd4507|70b9ac808cf1373c48b8f0d80fbd4507_01|5|
43f936c567f458a3f2b323d97604e264|ea9c67fa2bdc8a3a720d6d0d423d20b5|ea9c67fa2bdc8a3a720d6d0d423d20b5_01|ea9c67fa2bdc8a3a720d6d0d423d20b5_08|2|2
43f936c567f458a3f2b323d97604e264|ea9c67fa2bdc8a3a720d6d0d423d20b5|ea9c67fa2bdc8a3a720d6d0d423d20b5_08|ea9c67fa2bdc8a3a720d6d0d423d20b5_12|1|
43f936c567f458a3f2b323d97604e264|ea9c67fa2bdc8a3a720d6d0d423d20b5|ea9c67fa2bdc8a3a720d6d0d423d20b5|ea9c67fa2bdc8a3a720d6d0d423d20b5_01|3|
45042cf888408680c0b688fb2639b930|1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_01|1f7dd097dd583ac27e73dce15cbf1203_03|2|1
45042cf888408680c0b688fb2639b930|1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_03|1f7dd097dd583ac27e73dce15cbf1203_05|1|
45042cf888408680c0b688fb2639b930|1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_01|3|
47cb70ae40f72761687088958131ceb6|c98fb8c80870b52e088952429ab0d6ef|01_Uncompressed_c98fb8c80870b52e088952429ab0d6ef.mp4 Comp 1|02_Resized_c98fb8c80870b52e088952429ab0d6ef|4|
47cb70ae40f72761687088958131ceb6|c98fb8c80870b52e088952429ab0d6ef|02_Resized_c98fb8c80870b52e088952429ab0d6ef|04_Final_Combined|3|1
47cb70ae40f72761687088958131ceb6|c98fb8c80870b52e088952429ab0d6ef|04_Final_Combined|_2a2e8_combined|2|2
47cb70ae40f72761687088958131ceb6|c98fb8c80870b52e088952429ab0d6ef|_2a2e8_combined|youtube-12_2a2e8_combined.avi_18 - 640x360 (medium)|1|
47cb70ae40f72761687088958131ceb6|c98fb8c80870b52e088952429ab0d6ef|c98fb8c80870b52e088952429ab0d6ef|01_Uncompressed_c98fb8c80870b52e088952429ab0d6ef.mp4 Comp 1|5|
49b1371871cc44d34bce8bae6cf6c894|88793f0962b4d359e4deca6bc7af102f|88793f0962b4d359e4deca6bc7af102f_01|88793f0962b4d359e4deca6bc7af102f_08|2|1
49b1371871cc44d34bce8bae6cf6c894|88793f0962b4d359e4deca6bc7af102f|88793f0962b4d359e4deca6bc7af102f_08|88793f0962b4d359e4deca6bc7af102f_12|1|
49b1371871cc44d34bce8bae6cf6c894|88793f0962b4d359e4deca6bc7af102f|88793f0962b4d359e4deca6bc7af102f|88793f0962b4d359e4deca6bc7af102f_01|3|
4afec4215963c397e660ac2439aa1f55|c98fb8c80870b52e088952429ab0d6ef|01_Uncompressed_c98fb8c80870b52e088952429ab0d6ef.mp4 Comp 1|02_Resized_c98fb8c80870b52e088952429ab0d6ef|4|
4afec4215963c397e660ac2439aa1f55|c98fb8c80870b52e088952429ab0d6ef|02_Resized_c98fb8c80870b52e088952429ab0d6ef|04_Final_Combined|3|1
4afec4215963c397e660ac2439aa1f55|c98fb8c80870b52e088952429ab0d6ef|04_Final_Combined|_2a2e8_combined|2|2
4afec4215963c397e660ac2439aa1f55|c98fb8c80870b52e088952429ab0d6ef|_2a2e8_combined|_12_2a2e8combined|1|
4afec4215963c397e660ac2439aa1f55|c98fb8c80870b52e088952429ab0d6ef|c98fb8c80870b52e088952429ab0d6ef|01_Uncompressed_c98fb8c80870b52e088952429ab0d6ef.mp4 Comp 1|5|
4ba59c9eab2caada107ec789af2fc3fe|172864832d46c8f95b625db6d00e2311|172864832d46c8f95b625db6d00e2311_01|172864832d46c8f95b625db6d00e2311_08|3|1
4ba59c9eab2caada107ec789af2fc3fe|172864832d46c8f95b625db6d00e2311|172864832d46c8f95b625db6d00e2311_08|172864832d46c8f95b625db6d00e2311_15|2|2
4ba59c9eab2caada107ec789af2fc3fe|172864832d46c8f95b625db6d00e2311|172864832d46c8f95b625db6d00e2311_15|172864832d46c8f95b625db6d00e2311_23|1|
4ba59c9eab2caada107ec789af2fc3fe|172864832d46c8f95b625db6d00e2311|172864832d46c8f95b625db6d00e2311|172864832d46c8f95b625db6d00e2311_01|4|
4c64761be0354a11571efac9893ec569|5baaa8f3eeb23b0422476ca8caa37793|1AVI|2Remove|2|1
4c64761be0354a11571efac9893ec569|5baaa8f3eeb23b0422476ca8caa37793|2Remove|2Remove_01|1|
4c64761be0354a11571efac9893ec569|5baaa8f3eeb23b0422476ca8caa37793|5baaa8f3eeb23b0422476ca8caa37793|1AVI|3|
4c7981ffe033a335f27d17cf2304480b|e9bb4a3e68002fd0f687d1df59f0dab5|e9bb4a3e68002fd0f687d1df59f0dab5_01|e9bb4a3e68002fd0f687d1df59f0dab5_08|3|1
4c7981ffe033a335f27d17cf2304480b|e9bb4a3e68002fd0f687d1df59f0dab5|e9bb4a3e68002fd0f687d1df59f0dab5_08|e9bb4a3e68002fd0f687d1df59f0dab5_15|2|3
4c7981ffe033a335f27d17cf2304480b|e9bb4a3e68002fd0f687d1df59f0dab5|e9bb4a3e68002fd0f687d1df59f0dab5_15|e9bb4a3e68002fd0f687d1df59f0dab5_22|1|
4c7981ffe033a335f27d17cf2304480b|e9bb4a3e68002fd0f687d1df59f0dab5|e9bb4a3e68002fd0f687d1df59f0dab5|e9bb4a3e68002fd0f687d1df59f0dab5_01|4|
4cf79ef91bdc758898fb45dd121b8d24|d0c2a909c5b212738085d5e57c0a8887|01_Output|02_added_cgi|2|1
4cf79ef91bdc758898fb45dd121b8d24|d0c2a909c5b212738085d5e57c0a8887|02_added_cgi|02_added_cgi_06|1|
4cf79ef91bdc758898fb45dd121b8d24|d0c2a909c5b212738085d5e57c0a8887|d0c2a909c5b212738085d5e57c0a8887|01_Output|3|
4e0c39b62761b6bcf2c617b6e2c9a1fd|94e53adbf368aab1dec4710de9d203e3|94e53adbf368aab1dec4710de9d203e3_01|94e53adbf368aab1dec4710de9d203e3_08|3|1
4e0c39b62761b6bcf2c617b6e2c9a1fd|94e53adbf368aab1dec4710de9d203e3|94e53adbf368aab1dec4710de9d203e3_08|94e53adbf368aab1dec4710de9d203e3_15|2|2
4e0c39b62761b6bcf2c617b6e2c9a1fd|94e53adbf368aab1dec4710de9d203e3|94e53adbf368aab1dec4710de9d203e3_15|94e53adbf368aab1dec4710de9d203e3_23|1|
4e0c39b62761b6bcf2c617b6e2c9a1fd|94e53adbf368aab1dec4710de9d203e3|94e53adbf368aab1dec4710de9d203e3|94e53adbf368aab1dec4710de9d203e3_01|4|
4ed8f0f64ea0f93ed4a8f36ffa34046e|42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_01|42d061dee4eb2655ab976fd6c8c56d33_03|3|1
4ed8f0f64ea0f93ed4a8f36ffa34046e|42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_03|42d061dee4eb2655ab976fd6c8c56d33_05|2|
4ed8f0f64ea0f93ed4a8f36ffa34046e|42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_05|42d061dee4eb2655ab976fd6c8c56d33_12|1|
4ed8f0f64ea0f93ed4a8f36ffa34046e|42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_01|4|
4f598523fb6e90c5e96568a08eee2a7f|e9bb4a3e68002fd0f687d1df59f0dab5|e9bb4a3e68002fd0f687d1df59f0dab5_01|e9bb4a3e68002fd0f687d1df59f0dab5_03|2|1
4f598523fb6e90c5e96568a08eee2a7f|e9bb4a3e68002fd0f687d1df59f0dab5|e9bb4a3e68002fd0f687d1df59f0dab5_03|e9bb4a3e68002fd0f687d1df59f0dab5_05|1|
4f598523fb6e90c5e96568a08eee2a7f|e9bb4a3e68002fd0f687d1df59f0dab5|e9bb4a3e68002fd0f687d1df59f0dab5|e9bb4a3e68002fd0f687d1df59f0dab5_01|3|
4f746fa223c74ca0e63125f51f1b606e|1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_01|1f7dd097dd583ac27e73dce15cbf1203_08|3|1
4f746fa223c74ca0e63125f51f1b606e|1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_08|1f7dd097dd583ac27e73dce15cbf1203_15|2|2
4f746fa223c74ca0e63125f51f1b606e|1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_15|1f7dd097dd583ac27e73dce15cbf1203_23|1|
4f746fa223c74ca0e63125f51f1b606e|1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_01|4|
54987819fec81f501235eac6f74a5b3d|93f07e2ce6e3fa0f5e2e845a32bd537d|0026_combined|youtube-01_0026_combined.avi_36 - 320x180 (small)|1|
54987819fec81f501235eac6f74a5b3d|93f07e2ce6e3fa0f5e2e845a32bd537d|01_Uncompressed_93f07e2ce6e3fa0f5e2e845a32bd537d.mp4|03_Matched|6|1
54987819fec81f501235eac6f74a5b3d|93f07e2ce6e3fa0f5e2e845a32bd537d|03_Matched|04_Colored_Matched|5|2
54987819fec81f501235eac6f74a5b3d|93f07e2ce6e3fa0f5e2e845a32bd537d|04_Colored_Matched|05_Camera_Movement|4|3
54987819fec81f501235eac6f74a5b3d|93f07e2ce6e3fa0f5e2e845a32bd537d|05_Camera_Movement|06_Global_Color|3|4
54987819fec81f501235eac6f74a5b3d|93f07e2ce6e3fa0f5e2e845a32bd537d|06_Global_Color|0026_combined|2|2
54987819fec81f501235eac6f74a5b3d|93f07e2ce6e3fa0f5e2e845a32bd537d|93f07e2ce6e3fa0f5e2e845a32bd537d|01_Uncompressed_93f07e2ce6e3fa0f5e2e845a32bd537d.mp4|7|
566e14078dde6f64dd80b88fc8e7c624|646c1848ce547cc5d8c6abe892e51be7|01_Uncompressed|02_composite_Donor|3|1
566e14078dde6f64dd80b88fc8e7c624|646c1848ce547cc5d8c6abe892e51be7|02_composite_Donor|FINAL_composite|2|2
566e14078dde6f64dd80b88fc8e7c624|646c1848ce547cc5d8c6abe892e51be7|C0301|01_Uncompressed|4|
566e14078dde6f64dd80b88fc8e7c624|646c1848ce547cc5d8c6abe892e51be7|FINAL_composite|FINAL_composite_03|1|
58638109260cdb4475913845df5f14e9|04ef4681bfe12d30bfc8885cfa3b66ba|04ef4681bfe12d30bfc8885cfa3b66ba_01|04ef4681bfe12d30bfc8885cfa3b66ba_03|2|1
58638109260cdb4475913845df5f14e9|04ef4681bfe12d30bfc8885cfa3b66ba|04ef4681bfe12d30bfc8885cfa3b66ba_03|04ef4681bfe12d30bfc8885cfa3b66ba_05|1|
58638109260cdb4475913845df5f14e9|04ef4681bfe12d30bfc8885cfa3b66ba|04ef4681bfe12d30bfc8885cfa3b66ba|04ef4681bfe12d30bfc8885cfa3b66ba_01|3|
58a8e6908f7c0c268c8259bc37c5758c|523635bc83c6908933e5e0087ac247a1|02_Uncompressed|Final_Camera_Movement|3|1
58a8e6908f7c0c268c8259bc37c5758c|523635bc83c6908933e5e0087ac247a1|523635bc83c6908933e5e0087ac247a1|02_Uncompressed|4|
58a8e6908f7c0c268c8259bc37c5758c|523635bc83c6908933e5e0087ac247a1|Final_Camera_Movement|_HALLWAY_combined|2|1
58a8e6908f7c0c268c8259bc37c5758c|523635bc83c6908933e5e0087ac247a1|_HALLWAY_combined|youtube-07_HALLWAY_combined.avi_18 - 640x360 (medium)|1|
59aa06ddcad9a21e29cdd19468ffcfd4|2b51f931eb8423c0fa552473d725c421|2b51f931eb8423c0fa552473d725c421|2b51f931eb8423c0fa552473d725c421_PasteSampled|2|1
59aa06ddcad9a21e29cdd19468ffcfd4|2b51f931eb8423c0fa552473d725c421|2b51f931eb8423c0fa552473d725c421_PasteSampled|2b51f931eb8423c0fa552473d725c421_02|1|
5c5f5dac9857bb5b22a691ce95df86f5|001c934acb38a59cb28b680b79485dcd|001c934acb38a59cb28b680b79485dcd|001c934acb38a59cb28b680b79485dcd_01|4|1
5c5f5dac9857bb5b22a691ce95df86f5|001c934acb38a59cb28b680b79485dcd|001c934acb38a59cb28b680b79485dcd_01|001c934acb38a59cb28b680b79485dcd_03|3|4
5c5f5dac9857bb5b22a691ce95df86f5|001c934acb38a59cb28b680b79485dcd|001c934acb38a59cb28b680b79485dcd_03|001c934acb38a59cb28b680b79485dcd_09|2|5
5c5f5dac9857bb5b22a691ce95df86f5|001c934acb38a59cb28b680b79485dcd|001c934acb38a59cb28b680b79485dcd_09|001c934acb38a59cb28b680b79485dcd_20|1|
5ce077f78079a33ac764e1699aacf500|7fcbe334e6314ab39a122e7e90dcf167|7fcbe334e6314ab39a122e7e90dcf167|7fcbe334e6314ab39a122e7e90dcf167_PasteSampled|2|1
5ce077f78079a33ac764e1699aacf500|7fcbe334e6314ab39a122e7e90dcf167|7fcbe334e6314ab39a122e7e90dcf167_PasteSampled|7fcbe334e6314ab39a122e7e90dcf167_02|1|
5fec6d1be39e3207f4b98fea8616d788|383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_01|383f78c882ab959fc4e7c396f787d748_03|2|1
5fec6d1be39e3207f4b98fea8616d788|383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_03|383f78c882ab959fc4e7c396f787d748_05|1|
5fec6d1be39e3207f4b98fea8616d788|383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_01|3|
601a9fec8060c3a45175d0d6f127d5d6|94e53adbf368aab1dec4710de9d203e3|94e53adbf368aab1dec4710de9d203e3_01|94e53adbf368aab1dec4710de9d203e3_03|2|1
601a9fec8060c3a45175d0d6f127d5d6|94e53adbf368aab1dec4710de9d203e3|94e53adbf368aab1dec4710de9d203e3_03|94e53adbf368aab1dec4710de9d203e3_05|1|
601a9fec8060c3a45175d0d6f127d5d6|94e53adbf368aab1dec4710de9d203e3|94e53adbf368aab1dec4710de9d203e3|94e53adbf368aab1dec4710de9d203e3_01|3|
60c17f090a47906ac615e0b7ddb4836a|30dab3fe51f319a91da09fc4a7769759|1AVi|2CopyPaste|2|1
60c17f090a47906ac615e0b7ddb4836a|30dab3fe51f319a91da09fc4a7769759|2CopyPaste|2CopyPaste_03|1|
60c17f090a47906ac615e0b7ddb4836a|30dab3fe51f319a91da09fc4a7769759|30dab3fe51f319a91da09fc4a7769759|1AVi|3|
61d7466fce5b3f1f57cba5fce87e445c|0d57c5e84596a8e937be5b6b50c9cac7|0d57c5e84596a8e937be5b6b50c9cac7_01|0d57c5e84596a8e937be5b6b50c9cac7_03|3|1
61d7466fce5b3f1f57cba5fce87e445c|0d57c5e84596a8e937be5b6b50c9cac7|0d57c5e84596a8e937be5b6b50c9cac7_03|0d57c5e84596a8e937be5b6b50c9cac7_05|2|
61d7466fce5b3f1f57cba5fce87e445c|0d57c5e84596a8e937be5b6b50c9cac7|0d57c5e84596a8e937be5b6b50c9cac7_05|0d57c5e84596a8e937be5b6b50c9cac7_12|1|
61d7466fce5b3f1f57cba5fce87e445c|0d57c5e84596a8e937be5b6b50c9cac7|0d57c5e84596a8e937be5b6b50c9cac7|0d57c5e84596a8e937be5b6b50c9cac7_01|4|
6266e40911ab52840e1c69666f6d2101|2b51f931eb8423c0fa552473d725c421|2b51f931eb8423c0fa552473d725c421|2b51f931eb8423c0fa552473d725c421_PasteSampled|2|1
6266e40911ab52840e1c69666f6d2101|2b51f931eb8423c0fa552473d725c421|2b51f931eb8423c0fa552473d725c421_PasteSampled|2b51f931eb8423c0fa552473d725c421_PasteSampled_04|1|
64928d8d0267b49830b2ca5f6b850b5f|fe26257f88a52f481f78479069203645|1AVI|2addWords|4|1
64928d8d0267b49830b2ca5f6b850b5f|fe26257f88a52f481f78479069203645|2addWords|3exposure|3|
64928d8d0267b49830b2ca5f6b850b5f|fe26257f88a52f481f78479069203645|3exposure|4color|2|
