JournalName|StartNodeID|EndNodeID|Operation|Color|Purpose|OperationArgument|AutoDesignName|VideoTime|VideoFrame|AudioTime|AudioFrame
172864832d46c8f95b625db6d00e2311|172864832d46c8f95b625db6d00e2311|172864832d46c8f95b625db6d00e2311_01|OutputAVI|144 0 255||||[]|[]|[]|[]
172864832d46c8f95b625db6d00e2311|172864832d46c8f95b625db6d00e2311|172864832d46c8f95b625db6d00e2311_12|Donor|||||[]|[]|[]|[]
172864832d46c8f95b625db6d00e2311|172864832d46c8f95b625db6d00e2311|172864832d46c8f95b625db6d00e2311_05|Donor|||||[]|[]|[]|[]
172864832d46c8f95b625db6d00e2311|172864832d46c8f95b625db6d00e2311|172864832d46c8f95b625db6d00e2311_17|Donor|||||[]|[]|[]|[]
17708284a6eb1fb7b3cd65ac525dbf3e|04_CGI_Poster_09|youtube-04_CGI_Poster_09.mov_36 - 320x180 (small)|SocialMedia|17 17 17||||[]|[]|[]|[]
17708284a6eb1fb7b3cd65ac525dbf3e|04_CGI_Poster_09|youtube-04_CGI_Poster_09.mov_22 - 1280x720 (hd720)|SocialMedia|34 34 34||||[]|[]|[]|[]
17708284a6eb1fb7b3cd65ac525dbf3e|04_CGI_Poster_09|youtube-04_CGI_Poster_09.mov_18 - 640x360 (medium)|SocialMedia|51 51 51||||[]|[]|[]|[]
17708284a6eb1fb7b3cd65ac525dbf3e|04_CGI_Poster_09|YT_02_POSTER_combined|SocialMedia|68 68 68||||[]|[]|[]|[]
17708284a6eb1fb7b3cd65ac525dbf3e|02_window_output|02_windows_combined|AddAudioSample|85 85 85||||[]|[]|[[0.0208333333333,11386.375]]|[[0.0208333333333,11386.375]]
17708284a6eb1fb7b3cd65ac525dbf3e|03_Orange_BK|04_CGI_Poster|OverlayObject|102 102 102||||[[0.0,14514.5]]|[[1,348]]|[]|[]
17708284a6eb1fb7b3cd65ac525dbf3e|1e1687758f83821342585746b35f2bc1|02_windows_combined|Donor|||||[]|[]|[]|[]
17708284a6eb1fb7b3cd65ac525dbf3e|01_Resized_Uncompressed|03_Orange_BK|Hue|170 170 170||||[[0.0,14514.5]]|[[1,348]]|[]|[]
17708284a6eb1fb7b3cd65ac525dbf3e|02_windows_combined|YT_02_windows_combined|SocialMedia|187 187 187||||[]|[]|[]|[]
17708284a6eb1fb7b3cd65ac525dbf3e|02_windows_combined|youtube-02_windows_combined.avi_18 - 640x360 (medium)|SocialMedia|238 238 238||||[]|[]|[]|[]
17708284a6eb1fb7b3cd65ac525dbf3e|02_windows_combined|youtube-02_windows_combined.avi_36 - 320x180 (small)|SocialMedia|221 221 221||||[]|[]|[]|[]
17708284a6eb1fb7b3cd65ac525dbf3e|02_windows_combined|youtube-02_windows_combined.avi_22 - 1280x720 (hd720)|SocialMedia|204 204 204||||[]|[]|[]|[]
17708284a6eb1fb7b3cd65ac525dbf3e|04_CGI_Poster|04_CGI_Poster_09|AntiForensicCopyExif|153 153 153||||[]|[]|[]|[]
17708284a6eb1fb7b3cd65ac525dbf3e|17708284a6eb1fb7b3cd65ac525dbf3e|04_CGI_Poster_09|Donor|||||[]|[]|[]|[]
17708284a6eb1fb7b3cd65ac525dbf3e|17708284a6eb1fb7b3cd65ac525dbf3e|02_window_output|ObjectCGI|119 119 119||||[[0.0,11720.0416667]]|[[1,280]]|[]|[]
17708284a6eb1fb7b3cd65ac525dbf3e|17708284a6eb1fb7b3cd65ac525dbf3e|01_Resized_Uncompressed|OutputAVI|136 136 136||||[]|[]|[]|[]
1f1753939fc16e131cd53bb8baace0db|1f1753939fc16e131cd53bb8baace0db|4Sharp_07|Donor|||||[]|[]|[]|[]
1f1753939fc16e131cd53bb8baace0db|1f1753939fc16e131cd53bb8baace0db|1AVI|OutputAVI|170 42 170||||[]|[]|[]|[]
1f1753939fc16e131cd53bb8baace0db|3Shadow|4Sharp|Sharpening|85 85 84||||[[0,6033.33333333]]|[[1,182]]|[]|[]
1f1753939fc16e131cd53bb8baace0db|1AVI|2Insert|ObjectCGI|255 127 254||||[[0,6200.0]]|[[1,186]]|[]|[]
1f1753939fc16e131cd53bb8baace0db|2Insert|3Shadow|ArtificialShadow|170 170 168||||[[0,6200.0]]|[[1,186]]|[]|[]
1f1753939fc16e131cd53bb8baace0db|4Sharp|4Sharp_07|AntiForensicCopyExif|85 213 82||||[]|[]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_20|1f7dd097dd583ac27e73dce15cbf1203_26|AntiForensicCopyExif|0 247 250||||[]|[]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|c6688b14b7e9bcb01dd6fc63e1bda680|1f7dd097dd583ac27e73dce15cbf1203_20|Donor|||||[]|[]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|c6688b14b7e9bcb01dd6fc63e1bda680|1f7dd097dd583ac27e73dce15cbf1203_26|Donor|||||[]|[]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_23|Donor|||||[]|[]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_17|Donor|||||[]|[]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_05|Donor|||||[]|[]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_01|OutputAVI|0 126 255||||[]|[]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_12|Donor|||||[]|[]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_10|1f7dd097dd583ac27e73dce15cbf1203_20|AddCamFingerprintPRNU|0 255 132||||[]|[]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_10|1f7dd097dd583ac27e73dce15cbf1203_17|AntiForensicCopyExif|0 255 6||||[]|[]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_08|1f7dd097dd583ac27e73dce15cbf1203_15|TimeAlterationWarp|120 255 0||||[[10066.8896321,10635.451505]]|[[302,317]]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_08|1f7dd097dd583ac27e73dce15cbf1203_12|AntiForensicCopyExif|244 253 0||||[]|[]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_15|1f7dd097dd583ac27e73dce15cbf1203_23|AntiForensicCopyExif|255 138 0||||[]|[]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_03|1f7dd097dd583ac27e73dce15cbf1203_05|AntiForensicCopyExif|255 12 0||||[]|[]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_03|1f7dd097dd583ac27e73dce15cbf1203_10|TimeAlterationWarp|255 0 114||||[[7056.85618729,7625.4180602]]|[[212,227]]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_01|1f7dd097dd583ac27e73dce15cbf1203_03|SelectCutFrames|255 0 240||||[[7019.49860724,7052.92479109]]|[[211,212]]|[]|[]
1f7dd097dd583ac27e73dce15cbf1203|1f7dd097dd583ac27e73dce15cbf1203_01|1f7dd097dd583ac27e73dce15cbf1203_08|CopyPaste|144 0 255||||[[7019.49860724,10061.281337]]|[[211,301]]|[]|[]
1fdba0740a645635d3d071390ac586a2|truck1a|truck1aSelect|SelectRegion|170 10 170||large man-made object||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|truck1c|truck1cSelect|SelectRegion|85 21 84||large man-made object||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|truck1b|truck1bSelect|SelectRegion|255 31 254||large man-made object||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|truck1e|truck1eSelect|SelectRegion|170 42 168||large man-made object||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|truck1d|truck1dSelect|SelectRegion|85 53 82||large man-made object||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|truckCombo1|truckCombo2|PasteSplice|255 63 252|add|large man-made object||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|truckCombo2|truckCombo3|PasteSplice|170 74 166|add|landscape||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|truckCombo3|truckCombo4|PasteSplice|85 85 80|add|large man-made object||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|truckCombo4|truckpaste|PasteSampled|255 95 250|clone|||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|3bPaste|3aPaste|ReduceInterlaceFlicker|170 106 164||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|4Overlay|4Overlay_39|OutputMP4|85 117 78||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|truck1eSelect|truckCombo4|Donor|||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|truck1cSelect|truckCombo2|Donor|||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|1fdba0740a645635d3d071390ac586a2|1AVI|OutputAVI|255 127 248||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|3aPaste|3paste|PasteOverlay|170 138 162|add|||[[3516.90818894,4521.73910007],[6229.95164899,7234.78256011],[7737.19801568,8742.0289268]]|[[36,45],[63,72],[78,87]]|[]|[]
1fdba0740a645635d3d071390ac586a2|truck1dSelect|truckCombo3|Donor|||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|2GreenScreen|3paste|Donor|||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|3paste|4Overlay|PasteSampled|85 149 76|clone|||[[2914.00964227,8038.64728902]]|[[30,80]]|[]|[]
1fdba0740a645635d3d071390ac586a2|1AVI|truck1a|SelectImageFromFrame|255 159 246||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|1AVI|truck1c|SelectImageFromFrame|170 170 160||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|1AVI|truck1b|SelectImageFromFrame|85 181 74||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|1AVI|truck1e|SelectImageFromFrame|255 191 244||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|1AVI|truck1d|SelectImageFromFrame|170 202 158||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|1AVI|2GreenScreen|SelectRegionFromFrames|85 213 72||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|1AVI|3cPaste|PasteImageSpliceToFrames|255 223 242|add|man-made object||[[2009.05729147,4018.11458295]]|[[21,40]]|[]|[]
1fdba0740a645635d3d071390ac586a2|truckpaste|3bPaste|Donor|||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|truckpaste|3cPaste|Donor|||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|truckpaste|3aPaste|Donor|||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|truck1bSelect|truckCombo1|Donor|||||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|truck1aSelect|truckCombo1|PasteSplice|170 234 156|add|large man-made object||[]|[]|[]|[]
1fdba0740a645635d3d071390ac586a2|3cPaste|3bPaste|PasteImageSpliceToFrames|85 245 70|add|large man-made object||[[5727.53619342,6933.33328678]]|[[58,69]]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51_05|Donor|||||[]|[]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51_12|Donor|||||[]|[]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51_01|OutputAVI|0 255 6||||[]|[]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51_23|Donor|||||[]|[]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51_17|Donor|||||[]|[]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51_08|21e1868ccdaeacaf1b3f8686201c8c51_12|AntiForensicCopyExif|0 247 250||||[]|[]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51_08|21e1868ccdaeacaf1b3f8686201c8c51_15|TimeAlterationWarp|0 255 132||||[[17056.8561873,17123.7458194]]|[[511,511]]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51_20|21e1868ccdaeacaf1b3f8686201c8c51_26|AntiForensicCopyExif|0 126 255||||[]|[]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51_01|21e1868ccdaeacaf1b3f8686201c8c51_08|CopyPaste|120 255 0||||[[12635.097493,17047.3537604]]|[[379,510]]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51_01|21e1868ccdaeacaf1b3f8686201c8c51_03|SelectCutFrames|244 253 0||||[[12635.097493,12668.5236769]]|[[379,380]]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51_03|21e1868ccdaeacaf1b3f8686201c8c51_05|AntiForensicCopyExif|255 138 0||||[]|[]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51_03|21e1868ccdaeacaf1b3f8686201c8c51_10|TimeAlterationWarp|255 12 0||||[[12675.5852843,12742.4749164]]|[[380,380]]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51_10|21e1868ccdaeacaf1b3f8686201c8c51_20|AddCamFingerprintPRNU|255 0 114||||[]|[]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51_10|21e1868ccdaeacaf1b3f8686201c8c51_17|AntiForensicCopyExif|255 0 240||||[]|[]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|a3b129372c0111ded53240d7c7f6c49b|21e1868ccdaeacaf1b3f8686201c8c51_20|Donor|||||[]|[]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|a3b129372c0111ded53240d7c7f6c49b|21e1868ccdaeacaf1b3f8686201c8c51_26|Donor|||||[]|[]|[]|[]
21e1868ccdaeacaf1b3f8686201c8c51|21e1868ccdaeacaf1b3f8686201c8c51_15|21e1868ccdaeacaf1b3f8686201c8c51_23|AntiForensicCopyExif|144 0 255||||[]|[]|[]|[]
2b51f931eb8423c0fa552473d725c421|2b51f931eb8423c0fa552473d725c421_PasteSampled|2b51f931eb8423c0fa552473d725c421_02|OutputCopy|0 255 132||||[]|[]|[]|[]
2b51f931eb8423c0fa552473d725c421|2b51f931eb8423c0fa552473d725c421_PasteSampled|2b51f931eb8423c0fa552473d725c421_PasteSampled_04|AntiForensicCopyExif|244 253 0||||[]|[]|[]|[]
2b51f931eb8423c0fa552473d725c421|2b51f931eb8423c0fa552473d725c421|2b51f931eb8423c0fa552473d725c421_PasteSampled|PasteSampled|255 0 114|remove|||[[0.0,31369.5111111]]|[[1,941]]|[]|[]
2d96c557a0a2c1c7af2837bc5888f254|1Avi|2paste|PasteImageSpliceToFrames|0 216 255|add|man-made object||[[0.0,5038.36666667]]|[[1,151]]|[]|[]
2d96c557a0a2c1c7af2837bc5888f254|2paste|3motionBlur|MotionBlur|234 0 255||||[[0.0,5038.36666667]]|[[1,151]]|[]|[]
2d96c557a0a2c1c7af2837bc5888f254|3motionBlur|3motionBlur_07|AntiForensicCopyExif|138 255 0||||[]|[]|[]|[]
2d96c557a0a2c1c7af2837bc5888f254|2d96c557a0a2c1c7af2837bc5888f254|3motionBlur_07|Donor|||||[]|[]|[]|[]
2d96c557a0a2c1c7af2837bc5888f254|2d96c557a0a2c1c7af2837bc5888f254|1Avi|OutputAVI|255 156 0||||[]|[]|[]|[]
2d96c557a0a2c1c7af2837bc5888f254|export|2paste|Donor|||||[]|[]|[]|[]
2d96c557a0a2c1c7af2837bc5888f254|1png|export|TransformCrop|255 0 60||||[]|[]|[]|[]
2d96c557a0a2c1c7af2837bc5888f254|69e8fba6dc656dc8efb13737c7d4e4c9|1png|OutputPng|0 255 78||||[]|[]|[]|[]
30dab3fe51f319a91da09fc4a7769759|2CopyPaste|2CopyPaste_03|AntiForensicCopyExif|0 64 0||||[]|[]|[]|[]
30dab3fe51f319a91da09fc4a7769759|30dab3fe51f319a91da09fc4a7769759|1AVi|OutputAVI|0 128 0||||[]|[]|[]|[]
30dab3fe51f319a91da09fc4a7769759|30dab3fe51f319a91da09fc4a7769759|2CopyPaste_03|Donor|||||[]|[]|[]|[]
30dab3fe51f319a91da09fc4a7769759|1AVi|2CopyPaste|CopyPaste|0 192 0||||[[0.0,9393.42460278]]|[[1,282]]|[]|[]
383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_08|383f78c882ab959fc4e7c396f787d748_12|AntiForensicCopyExif|0 126 255||||[]|[]|[]|[]
383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_08|383f78c882ab959fc4e7c396f787d748_15|TimeAlterationWarp|0 247 250||||[[10969.8996656,11204.0133779]]|[[329,334]]|[]|[]
383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_03|383f78c882ab959fc4e7c396f787d748_10|TimeAlterationWarp|0 255 6||||[[7157.19063545,7391.30434783]]|[[215,220]]|[]|[]
383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_03|383f78c882ab959fc4e7c396f787d748_05|AntiForensicCopyExif|120 255 0||||[]|[]|[]|[]
383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_01|383f78c882ab959fc4e7c396f787d748_03|SelectCutFrames|244 253 0||||[[7119.77715877,7153.20334262]]|[[214,215]]|[]|[]
383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_01|383f78c882ab959fc4e7c396f787d748_08|CopyPaste|255 138 0||||[[7119.77715877,10963.7883008]]|[[214,328]]|[]|[]
383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_20|383f78c882ab959fc4e7c396f787d748_26|AntiForensicCopyExif|0 255 132||||[]|[]|[]|[]
383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_15|383f78c882ab959fc4e7c396f787d748_23|AntiForensicCopyExif|255 12 0||||[]|[]|[]|[]
383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_10|383f78c882ab959fc4e7c396f787d748_20|AddCamFingerprintPRNU|255 0 114||||[]|[]|[]|[]
383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_10|383f78c882ab959fc4e7c396f787d748_17|AntiForensicCopyExif|255 0 240||||[]|[]|[]|[]
383f78c882ab959fc4e7c396f787d748|75a0d3aac76af218e2768ecedf27d4dd|383f78c882ab959fc4e7c396f787d748_26|Donor|||||[]|[]|[]|[]
383f78c882ab959fc4e7c396f787d748|75a0d3aac76af218e2768ecedf27d4dd|383f78c882ab959fc4e7c396f787d748_20|Donor|||||[]|[]|[]|[]
383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_05|Donor|||||[]|[]|[]|[]
383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_01|OutputAVI|144 0 255||||[]|[]|[]|[]
383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_12|Donor|||||[]|[]|[]|[]
383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_23|Donor|||||[]|[]|[]|[]
383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748|383f78c882ab959fc4e7c396f787d748_17|Donor|||||[]|[]|[]|[]
3a0bd375aa5240c0852e96406a53bdf4|6eec667280eb6b2760c26edbc6e15edd_Remove_2|youtube-6eec667280eb6b2760c26edbc6e15edd_Remove_2.avi_22 - 1280x720 (hd720)|SocialMedia|51 51 51||||[]|[]|[]|[]
3a0bd375aa5240c0852e96406a53bdf4|Remove_1|6eec667280eb6b2760c26edbc6e15edd_Remove_2|PasteSampled|102 102 102|clone|||[[0,14014.0]]|[[1,420]]|[]|[]
3a0bd375aa5240c0852e96406a53bdf4|UNCOMPRESSED|Remove_1|PasteSampled|153 153 153|clone|||[[4070.73333333,4971.63333333]]|[[123,149]]|[]|[]
3a0bd375aa5240c0852e96406a53bdf4|3a0bd375aa5240c0852e96406a53bdf4|UNCOMPRESSED|OutputAVI|204 204 204||||[]|[]|[]|[]
3a37d3c94d635eae7f289274fc868dcf|bc9d2bafbfb215aebe0f08ca8b2fe264|bc9d2bafbfb215aebe0f08ca8b2fe264_OutputAVI|OutputAVI|146 36 73||||[]|[]|[]|[]
3a37d3c94d635eae7f289274fc868dcf|3a37d3c94d635eae7f289274fc868dcf|3a37d3c94d635eae7f289274fc868dcf_OutputAVI|OutputAVI|36 73 146||||[]|[]|[]|[]
3a37d3c94d635eae7f289274fc868dcf|3a37d3c94d635eae7f289274fc868dcf|3a37d3c94d635eae7f289274fc868dcf_05|AddAudioSample|182 109 219||||[]|[]|[[0.0,30597.2291667]]|[[0.0,30597.2291667]]
3a37d3c94d635eae7f289274fc868dcf|3a37d3c94d635eae7f289274fc868dcf|3a37d3c94d635eae7f289274fc868dcf_06|Donor|||||[]|[]|[]|[]
3a37d3c94d635eae7f289274fc868dcf|bc9d2bafbfb215aebe0f08ca8b2fe264_OutputAVI|AudioSample|AudioSample|73 146 36||||[]|[]|[]|[]
3a37d3c94d635eae7f289274fc868dcf|AddAudioSample|3a37d3c94d635eae7f289274fc868dcf_05|Donor|||||[]|[]|[]|[]
3a37d3c94d635eae7f289274fc868dcf|3a37d3c94d635eae7f289274fc868dcf_OutputAVI|AddAudioSample|AddAudioSample|219 182 109||||[]|[]|[]|[]
3a37d3c94d635eae7f289274fc868dcf|3a37d3c94d635eae7f289274fc868dcf_05|3a37d3c94d635eae7f289274fc868dcf_06|AntiForensicCopyExif|109 219 182||||[]|[]|[]|[]
3a37d3c94d635eae7f289274fc868dcf|AudioSample|AddAudioSample|Donor|||||[]|[]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_08|3a5cf9d11d47f1c0745d5ed7b42da22a_12|AntiForensicCopyExif|0 126 255||||[]|[]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_08|3a5cf9d11d47f1c0745d5ed7b42da22a_15|TimeAlterationWarp|0 247 250||||[[16722.4080268,16923.0769231]]|[[501,505]]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_03|3a5cf9d11d47f1c0745d5ed7b42da22a_10|TimeAlterationWarp|0 255 132||||[[13444.8160535,13645.4849498]]|[[403,407]]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_03|3a5cf9d11d47f1c0745d5ed7b42da22a_05|AntiForensicCopyExif|0 255 6||||[]|[]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_01|3a5cf9d11d47f1c0745d5ed7b42da22a_03|SelectCutFrames|120 255 0||||[[13403.8997214,13437.3259053]]|[[402,403]]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_01|3a5cf9d11d47f1c0745d5ed7b42da22a_08|CopyPaste|244 253 0||||[[13403.8997214,16713.091922]]|[[402,500]]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_15|3a5cf9d11d47f1c0745d5ed7b42da22a_23|AntiForensicCopyExif|255 138 0||||[]|[]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_10|3a5cf9d11d47f1c0745d5ed7b42da22a_20|AddCamFingerprintPRNU|255 12 0||||[]|[]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_10|3a5cf9d11d47f1c0745d5ed7b42da22a_17|AntiForensicCopyExif|255 0 114||||[]|[]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|752e15b60e1edaa34e61db1da9881583|3a5cf9d11d47f1c0745d5ed7b42da22a_26|Donor|||||[]|[]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|752e15b60e1edaa34e61db1da9881583|3a5cf9d11d47f1c0745d5ed7b42da22a_20|Donor|||||[]|[]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_20|3a5cf9d11d47f1c0745d5ed7b42da22a_26|AntiForensicCopyExif|255 0 240||||[]|[]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_23|Donor|||||[]|[]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_01|OutputAVI|144 0 255||||[]|[]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_12|Donor|||||[]|[]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_05|Donor|||||[]|[]|[]|[]
3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a|3a5cf9d11d47f1c0745d5ed7b42da22a_17|Donor|||||[]|[]|[]|[]
3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8_08|3a6ea0353897d4ea3fdf86bdbcfe0cf8_12|AntiForensicCopyExif|0 126 255||||[]|[]|[]|[]
3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8_08|3a6ea0353897d4ea3fdf86bdbcfe0cf8_15|TimeAlterationWarp|0 247 250||||[[8466.66666667,8533.33333333]]|[[509,511]]|[]|[]
3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8_01|3a6ea0353897d4ea3fdf86bdbcfe0cf8_03|SelectCutFrames|120 255 0||||[[5066.66666667,5083.33333333]]|[[305,306]]|[]|[]
