TaskID|ProbeFileID|ProbeFileName|TrainCamID|IsTarget|IsManipulated|ProbeMaskFileName|ProbeBitPlaneMaskFileName|BaseFileName|ProbeBrowserFileName|JournalName|JournalSource|HPDeviceID
camera|16914b9963499ebfe3deb23aa87077aa|probe/16914b9963499ebfe3deb23aa87077aa.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/4868462ca5343c36ada07741e7a0e186.ccm.png|reference/camera/mask/355f85c285da2c41eef4fc5a3672dfde.bpm.jp2|probe/dd176c3dd626eec9161bd3dce61286df.jpg|16914b9963499ebfe3deb23aa87077aa.jpg|dd176c3dd626eec9161bd3dce61286df|human|ES-D5100
camera|a3fd6f8802494e06334ce7143815f5d6|probe/a3fd6f8802494e06334ce7143815f5d6.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/ac2035d923eb566b777363589e3ff97c.ccm.png|reference/camera/mask/c9a8a1825ae47c210ce36f5eee3d87ec.bpm.jp2|probe/d26f94c6d5d8313f038bd2722081cd82.jpg|a3fd6f8802494e06334ce7143815f5d6.jpg|d26f94c6d5d8313f038bd2722081cd82|human|ES-D5100
camera|1f4b25b90bc8e6bce832aaa8650e8b21|probe/1f4b25b90bc8e6bce832aaa8650e8b21.jpg|ES-D5100_primary_image|N|N||||1f4b25b90bc8e6bce832aaa8650e8b21.jpg|||ES-D5100
camera|0975176028b5c326f11d245676465ab5|probe/0975176028b5c326f11d245676465ab5.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/9948a57ce765173b93dd72de0f069832.ccm.png|reference/camera/mask/7539c79029a33d6fe86782c1f996781a.bpm.jp2|probe/0e7e007c4495f2e80d963b8745ffcde6.jpg|0975176028b5c326f11d245676465ab5.jpg|0e7e007c4495f2e80d963b8745ffcde6|human|ES-D5100
camera|85da63a34aa5812c74fd52df9cd6ce3e|probe/85da63a34aa5812c74fd52df9cd6ce3e.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/9948a57ce765173b93dd72de0f069832.ccm.png|reference/camera/mask/7539c79029a33d6fe86782c1f996781a.bpm.jp2|probe/0e7e007c4495f2e80d963b8745ffcde6.jpg|85da63a34aa5812c74fd52df9cd6ce3e.jpg|0e7e007c4495f2e80d963b8745ffcde6|human|ES-D5100
camera|0e7e007c4495f2e80d963b8745ffcde6|probe/0e7e007c4495f2e80d963b8745ffcde6.jpg|ES-D5100_primary_image|Y|N|||probe/0e7e007c4495f2e80d963b8745ffcde6.jpg|0e7e007c4495f2e80d963b8745ffcde6.jpg|0e7e007c4495f2e80d963b8745ffcde6|human|ES-D5100
camera|7ed84850ae62ae2f81a34302df629874|probe/7ed84850ae62ae2f81a34302df629874.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/aa489435836ce887bf5c963117acee88.ccm.png|reference/camera/mask/7c54fd8e2772be6cbb5184fc44ef651c.bpm.jp2|probe/a6cfcf9178cc9da1a3344d7c6407da48.jpg|7ed84850ae62ae2f81a34302df629874.jpg|a6cfcf9178cc9da1a3344d7c6407da48|human|ES-D5100
camera|a6cfcf9178cc9da1a3344d7c6407da48|probe/a6cfcf9178cc9da1a3344d7c6407da48.jpg|ES-D5100_primary_image|Y|N|||probe/a6cfcf9178cc9da1a3344d7c6407da48.jpg|a6cfcf9178cc9da1a3344d7c6407da48.jpg|a6cfcf9178cc9da1a3344d7c6407da48|human|ES-D5100
camera|6dc51fa6be024bb4e4edc9f2d0b7e3d0|probe/6dc51fa6be024bb4e4edc9f2d0b7e3d0.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/79770af4c6a187a2f70a25419aebc8fd.ccm.png|reference/camera/mask/4998fb21813d9a7fddf03a24e618185e.bpm.jp2|probe/44ba6f5f859694baa714b29e66cb9464.jpg|6dc51fa6be024bb4e4edc9f2d0b7e3d0.jpg|44ba6f5f859694baa714b29e66cb9464|human|ES-D5100
camera|de4612cbf605ff5b27ebd230f1efbc31|probe/de4612cbf605ff5b27ebd230f1efbc31.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/49b0b283dd7c06ed7ad6ecef7764dd2f.ccm.png|reference/camera/mask/fe6f8980730d61517e50853de2c3de5e.bpm.jp2|probe/44ba6f5f859694baa714b29e66cb9464.jpg|de4612cbf605ff5b27ebd230f1efbc31.jpg|44ba6f5f859694baa714b29e66cb9464|human|ES-D5100
camera|65ad839bcfb1ba0a8d4fd0cb8faece0b|probe/65ad839bcfb1ba0a8d4fd0cb8faece0b.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/d051b07dec4619de48c9798de027ff4f.ccm.png|reference/camera/mask/fe6f8980730d61517e50853de2c3de5e.bpm.jp2|probe/44ba6f5f859694baa714b29e66cb9464.jpg|65ad839bcfb1ba0a8d4fd0cb8faece0b.jpg|44ba6f5f859694baa714b29e66cb9464|human|ES-D5100
camera|dbf874017653165f5fbae339f7014926|probe/dbf874017653165f5fbae339f7014926.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/2988788d9678b36ca11cf1534e4ccaa0.ccm.png|reference/camera/mask/4998fb21813d9a7fddf03a24e618185e.bpm.jp2|probe/44ba6f5f859694baa714b29e66cb9464.jpg|dbf874017653165f5fbae339f7014926.jpg|44ba6f5f859694baa714b29e66cb9464|human|ES-D5100
camera|f5ae080bac04694e0698bbc2b23e7ded|probe/f5ae080bac04694e0698bbc2b23e7ded.png|ES-D5100_primary_image|Y|Y|reference/camera/mask/79770af4c6a187a2f70a25419aebc8fd.ccm.png|reference/camera/mask/4998fb21813d9a7fddf03a24e618185e.bpm.jp2|probe/44ba6f5f859694baa714b29e66cb9464.jpg|f5ae080bac04694e0698bbc2b23e7ded.png|44ba6f5f859694baa714b29e66cb9464|human|ES-D5100
camera|e7fe48b058bd22103f67de09d50a964d|probe/e7fe48b058bd22103f67de09d50a964d.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/79770af4c6a187a2f70a25419aebc8fd.ccm.png|reference/camera/mask/4998fb21813d9a7fddf03a24e618185e.bpm.jp2|probe/44ba6f5f859694baa714b29e66cb9464.jpg|e7fe48b058bd22103f67de09d50a964d.jpg|44ba6f5f859694baa714b29e66cb9464|human|ES-D5100
camera|99d78131c0ccd41c3058320344f58cad|probe/99d78131c0ccd41c3058320344f58cad.png|ES-D5100_primary_image|Y|Y|reference/camera/mask/2988788d9678b36ca11cf1534e4ccaa0.ccm.png|reference/camera/mask/4998fb21813d9a7fddf03a24e618185e.bpm.jp2|probe/44ba6f5f859694baa714b29e66cb9464.jpg|99d78131c0ccd41c3058320344f58cad.png|44ba6f5f859694baa714b29e66cb9464|human|ES-D5100
camera|3d3dad1f3c441e09d7238500536058eb|probe/3d3dad1f3c441e09d7238500536058eb.jpg|ES-D5100_primary_image|N|N||||3d3dad1f3c441e09d7238500536058eb.jpg|||ES-D5100
camera|91ae91888a60f5ae5b917fcb6623a50d|probe/91ae91888a60f5ae5b917fcb6623a50d.cr2|ES-D5100_primary_image|N|N||||91ae91888a60f5ae5b917fcb6623a50d.cr2|||ES-D5100
camera|7c12bec92dcf647d05b651864b8818b5|probe/7c12bec92dcf647d05b651864b8818b5.png|ES-D5100_primary_image|N|Y|reference/camera/mask/1d7880e74bcb05d7307a4480f3237d05.ccm.png|reference/camera/mask/7949c07d33ed5dcd8a6eb4c7bb19d7bd.bpm.jp2|probe/63305b7d928da21a89ca8e385e674c03.jpg|7c12bec92dcf647d05b651864b8818b5.png|63305b7d928da21a89ca8e385e674c03|human|ES-D5100
camera|34ba820818556c01838baeb227009738|probe/34ba820818556c01838baeb227009738.jpg|ES-D5100_primary_image|Y|N||||34ba820818556c01838baeb227009738.jpg|||ES-D5100
camera|8d9b4b3e414eb510c6d4c3a231471d1b|probe/8d9b4b3e414eb510c6d4c3a231471d1b.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/6f5bef57196d70b1f26a2207d5a458e8.ccm.png|reference/camera/mask/70fe8a592ef8fda37a3a11e9ac3b1b1a.bpm.jp2|probe/fdb19d94d9d7c9857482d64950e08a4f.jpg|8d9b4b3e414eb510c6d4c3a231471d1b.jpg|fdb19d94d9d7c9857482d64950e08a4f|human|ES-D5100
camera|f3405e94712b7edf785ffbb18168d186|probe/f3405e94712b7edf785ffbb18168d186.png|ES-D5100_primary_image|N|Y|reference/camera/mask/98abe187c1c0f8e16ce2605000fcad8b.ccm.png|reference/camera/mask/8ec2e399006d6d757c4f191d6ef8e06b.bpm.jp2|probe/e8b6221edb64e5b9678352e1f86eb0a8.jpg|f3405e94712b7edf785ffbb18168d186.png|280d0aa46356715dc52d965a91a59425|human|ES-D5100
camera|b0b93771d9306f036e0d17ac849908ff|probe/b0b93771d9306f036e0d17ac849908ff.nef|ES-D5100_primary_image|Y|N|||probe/b0b93771d9306f036e0d17ac849908ff.nef|b0b93771d9306f036e0d17ac849908ff.nef|b0b93771d9306f036e0d17ac849908ff|human|ES-D5100
camera|caf684401ba0167eeec54464f8a87004|probe/caf684401ba0167eeec54464f8a87004.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/6c411386bc2ac01aa8c160717a756156.ccm.png|reference/camera/mask/23b08c3229e841f777c71dad684bb78b.bpm.jp2|probe/b0b93771d9306f036e0d17ac849908ff.nef|caf684401ba0167eeec54464f8a87004.jpg|b0b93771d9306f036e0d17ac849908ff|human|ES-D5100
camera|fa6ea9cd2779c1238b788f2b90bd6f21|probe/fa6ea9cd2779c1238b788f2b90bd6f21.nef|ES-D5100_primary_image|Y|N||||fa6ea9cd2779c1238b788f2b90bd6f21.nef|||ES-D5100
camera|69e3bc7b5bb086d94fc363991e85f4e9|probe/69e3bc7b5bb086d94fc363991e85f4e9.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/8a5b93ed763785b9919bb1f995684c6a.ccm.png|reference/camera/mask/50f05709fe3f4838ca4019c7ba2a8eaa.bpm.jp2|probe/6abae5e64cb99270cb0b4beff6535d85.jpg|69e3bc7b5bb086d94fc363991e85f4e9.jpg|6abae5e64cb99270cb0b4beff6535d85|human|ES-D5100
camera|e520b0599400f739432ca22ba3bfa3d2|probe/e520b0599400f739432ca22ba3bfa3d2.nef|ES-D5100_primary_image|Y|N||||e520b0599400f739432ca22ba3bfa3d2.nef|||ES-D5100
camera|5e5009935f43425a0058908687d98cea|probe/5e5009935f43425a0058908687d98cea.nef|ES-D5100_primary_image|Y|N||||5e5009935f43425a0058908687d98cea.nef|||ES-D5100
camera|6159ecda60acedda15c1af19de125270|probe/6159ecda60acedda15c1af19de125270.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/e97e6a129df39cc780c199e4efb248a8.ccm.png|reference/camera/mask/edddca1c532fb7e9ab09bc81bd4f8146.bpm.jp2|probe/2542247745e495a40d909f859f672f60.jpg|6159ecda60acedda15c1af19de125270.jpg|2542247745e495a40d909f859f672f60|human|ES-D5100
camera|2542247745e495a40d909f859f672f60|probe/2542247745e495a40d909f859f672f60.jpg|ES-D5100_primary_image|Y|N|||probe/2542247745e495a40d909f859f672f60.jpg|2542247745e495a40d909f859f672f60.jpg|2542247745e495a40d909f859f672f60|human|ES-D5100
camera|e3fd47c829c441ca4fa7b4fb739fca25|probe/e3fd47c829c441ca4fa7b4fb739fca25.jpg|ES-D5100_primary_image|Y|N||||e3fd47c829c441ca4fa7b4fb739fca25.jpg|||ES-D5100
camera|45925c1cd414c41790fb6b83338dcfa0|probe/45925c1cd414c41790fb6b83338dcfa0.jpg|ES-D5100_primary_image|N|N||||45925c1cd414c41790fb6b83338dcfa0.jpg|||ES-D5100
camera|af530771e5a34a5cf1447b19f8355169|probe/af530771e5a34a5cf1447b19f8355169.jpg|ES-D5100_primary_image|N|N||||af530771e5a34a5cf1447b19f8355169.jpg|||ES-D5100
camera|7c530bdb8d6e5a390bddf4543c6fd546|probe/7c530bdb8d6e5a390bddf4543c6fd546.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/efd98b0e448627bbde3c3d5dc8436a21.ccm.png|reference/camera/mask/bb472b6aedf05630804c142d6b7c6204.bpm.jp2|probe/43a2c92be1674cd823fa1cf3e1451087.jpg|7c530bdb8d6e5a390bddf4543c6fd546.jpg|43a2c92be1674cd823fa1cf3e1451087|human|ES-D5100
camera|8551b05d3141230b8607ac3d9110f4c6|probe/8551b05d3141230b8607ac3d9110f4c6.jpg|ES-D5100_primary_image|N|N||||8551b05d3141230b8607ac3d9110f4c6.jpg|||ES-D5100
camera|fe50934e40b26fc17e1f60b960fdeba4|probe/fe50934e40b26fc17e1f60b960fdeba4.jpg|ES-D5100_primary_image|N|N||||fe50934e40b26fc17e1f60b960fdeba4.jpg|||ES-D5100
camera|7100f772d87098aa84021b727d68a11b|probe/7100f772d87098aa84021b727d68a11b.jpg|ES-D5100_primary_image|N|N|||probe/7100f772d87098aa84021b727d68a11b.jpg|7100f772d87098aa84021b727d68a11b.jpg|7100f772d87098aa84021b727d68a11b|human|ES-D5100
camera|982c69d0bc6b32a31ee505ccba81822b|probe/982c69d0bc6b32a31ee505ccba81822b.nef|ES-D5100_primary_image|Y|N||||982c69d0bc6b32a31ee505ccba81822b.nef|||ES-D5100
camera|f78a9cd9f8c94188f1db53e547a92c24|probe/f78a9cd9f8c94188f1db53e547a92c24.jpg|ES-D5100_primary_image|Y|N||||f78a9cd9f8c94188f1db53e547a92c24.jpg|||ES-D5100
camera|2d62d1805d5c107edfd51e9725401c3a|probe/2d62d1805d5c107edfd51e9725401c3a.nef|ES-D5100_primary_image|Y|N||||2d62d1805d5c107edfd51e9725401c3a.nef|||ES-D5100
camera|8394a9a4d9d5cfd3ddb14c3ea8338ae6|probe/8394a9a4d9d5cfd3ddb14c3ea8338ae6.nef|ES-D5100_primary_image|Y|N||||8394a9a4d9d5cfd3ddb14c3ea8338ae6.nef|||ES-D5100
camera|4ef5ff66038b88905dd7fe3e5fe23c5d|probe/4ef5ff66038b88905dd7fe3e5fe23c5d.nef|ES-D5100_primary_image|Y|N||||4ef5ff66038b88905dd7fe3e5fe23c5d.nef|||ES-D5100
camera|25b323c7b7277f1e6a2389f4f4e8fdb9|probe/25b323c7b7277f1e6a2389f4f4e8fdb9.jpg|ES-D5100_primary_image|Y|N||||25b323c7b7277f1e6a2389f4f4e8fdb9.jpg|||ES-D5100
camera|02df92a940ecb9d16e422f18a897e82b|probe/02df92a940ecb9d16e422f18a897e82b.nef|ES-D5100_primary_image|Y|N||||02df92a940ecb9d16e422f18a897e82b.nef|||ES-D5100
camera|ed4f3d02215475c3a49a2e4c7e8a219b|probe/ed4f3d02215475c3a49a2e4c7e8a219b.jpg|ES-D5100_primary_image|N|N|||probe/ed4f3d02215475c3a49a2e4c7e8a219b.jpg|ed4f3d02215475c3a49a2e4c7e8a219b.jpg|ed4f3d02215475c3a49a2e4c7e8a219b|human|ES-D5100
camera|27f7290ebf0c707bc6b9d44f487f56fb|probe/27f7290ebf0c707bc6b9d44f487f56fb.jpg|ES-D5100_primary_image|N|N||||27f7290ebf0c707bc6b9d44f487f56fb.jpg|||ES-D5100
camera|d82434a14da9fc8532a8cb8fbdadb360|probe/d82434a14da9fc8532a8cb8fbdadb360.jpg|ES-D5100_primary_image|Y|N||||d82434a14da9fc8532a8cb8fbdadb360.jpg|||ES-D5100
camera|43987f4b3af995ee6c24c79a2ef590a4|probe/43987f4b3af995ee6c24c79a2ef590a4.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/a8af066757cb1f0461f544b88a257ac7.ccm.png|reference/camera/mask/867fb56e9d15d1f47c13236944e9ab2c.bpm.jp2|probe/56f3ff1983832c19778040f4573fed7f.jpeg|43987f4b3af995ee6c24c79a2ef590a4.jpg|56f3ff1983832c19778040f4573fed7f|human|ES-D5100
camera|c72b2110fc58425c0b4ce446b0207ea7|probe/c72b2110fc58425c0b4ce446b0207ea7.jpg|ES-D5100_primary_image|Y|N||||c72b2110fc58425c0b4ce446b0207ea7.jpg|||ES-D5100
camera|119a06980ba65cc3529153f9fbdcb3f6|probe/119a06980ba65cc3529153f9fbdcb3f6.jpg|ES-D5100_primary_image|N|Y|reference/camera/mask/19739d21f739546697df70cf2e9fe101.ccm.png|reference/camera/mask/010bb0f967fddda97728e8da582799ef.bpm.jp2|probe/3d6b5a16c2a9566c6fb022d7fd377adb.jpg|119a06980ba65cc3529153f9fbdcb3f6.jpg|241cef625b1deec113f84f4ab8bcf6b0|human|ES-D5100
camera|f92349d11de8ac3aed6dabc34350a6e5|probe/f92349d11de8ac3aed6dabc34350a6e5.jpg|ES-D5100_primary_image|N|N||||f92349d11de8ac3aed6dabc34350a6e5.jpg|||ES-D5100
camera|57a9752892c0d94b0337eebd189293e2|probe/57a9752892c0d94b0337eebd189293e2.jpg|ES-D5100_primary_image|Y|N||||57a9752892c0d94b0337eebd189293e2.jpg|||ES-D5100
camera|a57ea731c397f3d8482e3321cd3d9920|probe/a57ea731c397f3d8482e3321cd3d9920.jpg|ES-D5100_primary_image|Y|Y|||probe/ff2a090962e5213b57473c0c15037e05.jpg|a57ea731c397f3d8482e3321cd3d9920.jpg|ff2a090962e5213b57473c0c15037e05|human|ES-D5100
camera|f4dc58af8667f5be67ae5a8a1260bf3b|probe/f4dc58af8667f5be67ae5a8a1260bf3b.jpg|ES-D5100_primary_image|N|Y|reference/camera/mask/0a476637014d95774191bb54333ac438.ccm.png|reference/camera/mask/2a992c1dbeecc07d0b74dddc8c4fa2f4.bpm.jp2|probe/53611dcc0a593a753fbae72e28c22ddb.jpg|f4dc58af8667f5be67ae5a8a1260bf3b.jpg|53611dcc0a593a753fbae72e28c22ddb|human|ES-D5100
camera|c1580d4abdac534d75a5533a3ef0a897|probe/c1580d4abdac534d75a5533a3ef0a897.jpg|ES-D5100_primary_image|N|N||||c1580d4abdac534d75a5533a3ef0a897.jpg|||ES-D5100
camera|2b6809b781196f8e3c69d60b0d4df336|probe/2b6809b781196f8e3c69d60b0d4df336.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/3ded64a763f4287ad494a5dfb08d086e.ccm.png|reference/camera/mask/901d488291de117f1ea6920b9f39f0cc.bpm.jp2|probe/274faa8fd6ba7ff99a1b65316e9c0f69.jpg|2b6809b781196f8e3c69d60b0d4df336.jpg|274faa8fd6ba7ff99a1b65316e9c0f69|human|ES-D5100
camera|dd085dff97fe8635e2501b73ca888aa7|probe/dd085dff97fe8635e2501b73ca888aa7.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/3ded64a763f4287ad494a5dfb08d086e.ccm.png|reference/camera/mask/901d488291de117f1ea6920b9f39f0cc.bpm.jp2|probe/274faa8fd6ba7ff99a1b65316e9c0f69.jpg|dd085dff97fe8635e2501b73ca888aa7.jpg|274faa8fd6ba7ff99a1b65316e9c0f69|human|ES-D5100
camera|24ebf2f04b49b4902ea4153d1687c44d|probe/24ebf2f04b49b4902ea4153d1687c44d.nef|ES-D5100_primary_image|Y|N||||24ebf2f04b49b4902ea4153d1687c44d.nef|||ES-D5100
camera|192951fe7a629af113d8c4dd7e3d33ab|probe/192951fe7a629af113d8c4dd7e3d33ab.jpg|ES-D5100_primary_image|Y|N||||192951fe7a629af113d8c4dd7e3d33ab.jpg|||ES-D5100
camera|d3c2cf923e738a093401bb1788783067|probe/d3c2cf923e738a093401bb1788783067.jpg|ES-D5100_primary_image|Y|N||||d3c2cf923e738a093401bb1788783067.jpg|||ES-D5100
camera|73763f984c501313801a06b2c363d056|probe/73763f984c501313801a06b2c363d056.jpg|ES-D5100_primary_image|Y|N||||73763f984c501313801a06b2c363d056.jpg|||ES-D5100
camera|b10671c945222d7a79c986d5b224877d|probe/b10671c945222d7a79c986d5b224877d.nef|ES-D5100_primary_image|Y|N||||b10671c945222d7a79c986d5b224877d.nef|||ES-D5100
camera|6d0773b196af1c2377ff78fb2b355181|probe/6d0773b196af1c2377ff78fb2b355181.jpg|ES-D5100_primary_image|Y|N||||6d0773b196af1c2377ff78fb2b355181.jpg|||ES-D5100
camera|16ae6aeebe64a5b34f13f16b318a2b14|probe/16ae6aeebe64a5b34f13f16b318a2b14.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/4e94bc1a7a7fecfeaed6cc8d5e375446.ccm.png|reference/camera/mask/871163b8156116cd4ee063da08edff9b.bpm.jp2|probe/e3607cda5f2f2f3524ecce3d8cf65d53.jpg|16ae6aeebe64a5b34f13f16b318a2b14.jpg|e3607cda5f2f2f3524ecce3d8cf65d53|human|ES-D5100
camera|8fff84ae73ae376aec9bfbfe52574282|probe/8fff84ae73ae376aec9bfbfe52574282.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/212c75926386edcadf7fb1938dc061b0.ccm.png|reference/camera/mask/871163b8156116cd4ee063da08edff9b.bpm.jp2|probe/e3607cda5f2f2f3524ecce3d8cf65d53.jpg|8fff84ae73ae376aec9bfbfe52574282.jpg|e3607cda5f2f2f3524ecce3d8cf65d53|human|ES-D5100
camera|0a92c1d95fef38becd34f89779e43290|probe/0a92c1d95fef38becd34f89779e43290.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/212c75926386edcadf7fb1938dc061b0.ccm.png|reference/camera/mask/871163b8156116cd4ee063da08edff9b.bpm.jp2|probe/e3607cda5f2f2f3524ecce3d8cf65d53.jpg|0a92c1d95fef38becd34f89779e43290.jpg|e3607cda5f2f2f3524ecce3d8cf65d53|human|ES-D5100
camera|d224b6c0c41687958de2079df552faa7|probe/d224b6c0c41687958de2079df552faa7.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/4e94bc1a7a7fecfeaed6cc8d5e375446.ccm.png|reference/camera/mask/871163b8156116cd4ee063da08edff9b.bpm.jp2|probe/e3607cda5f2f2f3524ecce3d8cf65d53.jpg|d224b6c0c41687958de2079df552faa7.jpg|e3607cda5f2f2f3524ecce3d8cf65d53|human|ES-D5100
camera|d50520f9bcf98463fc648bb49fcfa2e0|probe/d50520f9bcf98463fc648bb49fcfa2e0.nef|ES-D5100_primary_image|Y|N||||d50520f9bcf98463fc648bb49fcfa2e0.nef|||ES-D5100
camera|275fc4d248e1cd38b73d1a629df5c22c|probe/275fc4d248e1cd38b73d1a629df5c22c.jpg|ES-D5100_primary_image|Y|N||||275fc4d248e1cd38b73d1a629df5c22c.jpg|||ES-D5100
camera|68d5acc69219c4e1dafff5bf50d871aa|probe/68d5acc69219c4e1dafff5bf50d871aa.jpg|ES-D5100_primary_image|N|N||||68d5acc69219c4e1dafff5bf50d871aa.jpg|||ES-D5100
camera|0ad8535708f776d05dcef3af325f7eb4|probe/0ad8535708f776d05dcef3af325f7eb4.jpg|ES-D5100_primary_image|N|N||||0ad8535708f776d05dcef3af325f7eb4.jpg|||ES-D5100
camera|cbd6260b5efb7e06b97eef6080475c25|probe/cbd6260b5efb7e06b97eef6080475c25.jpg|ES-D5100_primary_image|N|Y|||probe/d64ee1af5288175a8e15825c61de631c.jpg|cbd6260b5efb7e06b97eef6080475c25.jpg|d64ee1af5288175a8e15825c61de631c|human|ES-D5100
camera|3e6a51ef0f2f086478c843c112fa114b|probe/3e6a51ef0f2f086478c843c112fa114b.nef|ES-D5100_primary_image|Y|N||||3e6a51ef0f2f086478c843c112fa114b.nef|||ES-D5100
camera|421c1c0b3d3bfe553efb0b203316be16|probe/421c1c0b3d3bfe553efb0b203316be16.nef|ES-D5100_primary_image|Y|N||||421c1c0b3d3bfe553efb0b203316be16.nef|||ES-D5100
camera|5bcb7a729a099b9f2d09e7926673da48|probe/5bcb7a729a099b9f2d09e7926673da48.nef|ES-D5100_primary_image|Y|N||||5bcb7a729a099b9f2d09e7926673da48.nef|||ES-D5100
camera|fe6b075e8c5609de2aa3469e1ba02a69|probe/fe6b075e8c5609de2aa3469e1ba02a69.jpg|ES-D5100_primary_image|Y|N||||fe6b075e8c5609de2aa3469e1ba02a69.jpg|||ES-D5100
camera|1e5199ab9a86b9c5376e7cb84dfedb66|probe/1e5199ab9a86b9c5376e7cb84dfedb66.nef|ES-D5100_primary_image|Y|N||||1e5199ab9a86b9c5376e7cb84dfedb66.nef|||ES-D5100
camera|c057bc50698278fb51ac9a0c28fadc04|probe/c057bc50698278fb51ac9a0c28fadc04.jpg|ES-D5100_primary_image|Y|N||||c057bc50698278fb51ac9a0c28fadc04.jpg|||ES-D5100
camera|efeaba909ef9839cb5623b06c5ca7cae|probe/efeaba909ef9839cb5623b06c5ca7cae.jpg|ES-D5100_primary_image|Y|N||||efeaba909ef9839cb5623b06c5ca7cae.jpg|||ES-D5100
camera|cd4dc5557c6259ac5ef3739442ed335a|probe/cd4dc5557c6259ac5ef3739442ed335a.jpg|ES-D5100_primary_image|Y|N||||cd4dc5557c6259ac5ef3739442ed335a.jpg|||ES-D5100
camera|ff6502a6e399a321a3332c1ffe56490d|probe/ff6502a6e399a321a3332c1ffe56490d.jpg|ES-D5100_primary_image|Y|N||||ff6502a6e399a321a3332c1ffe56490d.jpg|||ES-D5100
camera|01036e0893ad2e23ca48e7265d28076e|probe/01036e0893ad2e23ca48e7265d28076e.nef|ES-D5100_primary_image|Y|N||||01036e0893ad2e23ca48e7265d28076e.nef|||ES-D5100
camera|219326f12f71b215ab9a1df1e92dc561|probe/219326f12f71b215ab9a1df1e92dc561.nef|ES-D5100_primary_image|Y|N||||219326f12f71b215ab9a1df1e92dc561.nef|||ES-D5100
camera|cf2757cb659f4da7705e9e83e1bd6628|probe/cf2757cb659f4da7705e9e83e1bd6628.raf|ES-D5100_primary_image|N|N||||cf2757cb659f4da7705e9e83e1bd6628.raf|||ES-D5100
camera|3c84d6d4948d254d57767cae02337bff|probe/3c84d6d4948d254d57767cae02337bff.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/2ae08818193a879cfe0f85b03e406be6.ccm.png|reference/camera/mask/070f73df19fb969521075fd32508c78d.bpm.jp2|probe/7704670a6a2ae799069a2cd14c27e5c9.jpg|3c84d6d4948d254d57767cae02337bff.jpg|7704670a6a2ae799069a2cd14c27e5c9|human|ES-D5100
camera|46b2035bf939b08151b232f77d11e4fb|probe/46b2035bf939b08151b232f77d11e4fb.jpg|ES-D5100_primary_image|Y|Y|reference/camera/mask/65d86b69db7f4f448cf38f1df928985e.ccm.png|reference/camera/mask/d1b8f0d025f57dc8489de5fb9ee09f8c.bpm.jp2|probe/bac706b04ca5a20ba164cc1a77bb2805.jpg|46b2035bf939b08151b232f77d11e4fb.jpg|bac706b04ca5a20ba164cc1a77bb2805|human|ES-D5100
camera|23472a2532848d3bed14a93ff66fd252|probe/23472a2532848d3bed14a93ff66fd252.nef|ES-D5100_primary_image|Y|N||||23472a2532848d3bed14a93ff66fd252.nef|||ES-D5100
camera|8df045719cdc2079e0673e31b9b719bc|probe/8df045719cdc2079e0673e31b9b719bc.nef|ES-D5100_primary_image|Y|N||||8df045719cdc2079e0673e31b9b719bc.nef|||ES-D5100
camera|c4302a20d30937e66d457ae5c6d783e7|probe/c4302a20d30937e66d457ae5c6d783e7.jpg|ES-D5100_primary_image|N|N||||c4302a20d30937e66d457ae5c6d783e7.jpg|||ES-D5100
camera|5a75169bcd965af126d888e76d50efcf|probe/5a75169bcd965af126d888e76d50efcf.jpg|ES-D5100_primary_image|Y|N||||5a75169bcd965af126d888e76d50efcf.jpg|||ES-D5100
camera|b7fd5b042d042685da3c9f07f83f3d61|probe/b7fd5b042d042685da3c9f07f83f3d61.jpg|ES-D5100_primary_image|N|N||||b7fd5b042d042685da3c9f07f83f3d61.jpg|||ES-D5100
camera|6f257ea483eb80f15c8f8afca9c92f96|probe/6f257ea483eb80f15c8f8afca9c92f96.jpg|ES-D5100_primary_image|N|N||||6f257ea483eb80f15c8f8afca9c92f96.jpg|||ES-D5100
